O,D,Bike_time,Bike_dist
66,47,3146.63,15.62
66,48,2375.77,11.51
66,49,2673.65,13.3
66,50,2961.27,13.96
66,51,2766.26,13.47
66,52,1597.73,7.78
66,53,5264.74,25.82
66,54,4201.02,20.68
66,55,3976.28,19.77
66,56,2010.72,9.99
66,57,1800.74,8.98
66,58,2316.7,11.53
66,59,2175.44,10.79
66,60,2655.5,13.21
66,61,1625.94,8.07
66,62,3850.11,19.12
66,63,4232.68,20.99
66,64,3885.79,19.19
66,65,3624.84,17.57
66,66,0,0
66,67,1295.89,6.34
66,68,1428.44,7.04
66,69,676.04,3.32
66,70,734.53,3.18
66,71,3577.5,17.76
66,72,2224.72,10.77
66,73,1510.67,7.5
66,74,2004.77,10.02
66,75,3336.89,16.13
66,76,3434.29,17.04
66,77,3817.1,18.79
66,78,4047.03,19.96
66,79,3040.09,15.08
66,80,2980.06,14.66
66,81,3102.5,15.29
66,82,2654.84,13.14
66,83,2155.59,10.75
66,84,1852.18,9.23
66,85,1580.15,7.82
66,86,1729.75,8.34
66,87,1553.6,7.54
66,88,4430.64,22
66,89,3425.61,16.82
66,90,2423.94,11.9
66,91,2377.43,11.04
66,92,1283.8,6.37
66,93,1019.64,5
66,94,719.69,3.53
66,95,498.12,2.42
66,96,1945.49,9.67
66,97,2071.92,10.3
66,98,2396.03,11.92
66,99,1938.28,9.64
66,100,1228.39,6.09
66,101,2645.22,13.15
66,102,5388.05,26.21
66,103,1079.64,5.23
66,104,1053.3,5.2
66,105,1794.22,8.86
66,106,2633.16,12.49
66,107,3143.93,13.89
66,108,1941.36,9.53
66,109,1198.25,5.94
66,110,2000.07,9.78
66,111,1631.37,8.07
66,112,1883.77,9.25
66,113,4723.31,22.3
66,114,1337.06,6.52
67,1,2333.56,11.46
67,2,827.7,4.07
67,3,1941.57,9.48
67,4,2450.06,12.04
67,5,2742.58,13.35
67,6,610.62,2.88
67,7,1674.01,8.16
67,8,1697.36,8.35
67,9,2678.26,13.14
67,10,1711.84,7.95
67,11,2573.84,12.05
67,12,2107.1,10.21
67,13,3251.59,16.01
67,14,4075.76,20.04
67,15,3353.17,16.63
67,16,4034.42,19.62
67,17,3672.61,18.07
67,18,3028.16,14.88
67,19,4340.76,21.37
67,20,2080.63,10.2
67,21,1277.77,6.3
67,22,711.07,3.53
67,23,2570.58,12.65
67,24,1846.39,9.03
67,25,3010.64,14.85
67,26,2340.89,11.57
67,27,1447.94,7.03
67,28,2097.41,10.22
67,29,663.44,3.07
67,30,2436.74,11.92
67,31,1986.78,9.82
67,32,723.68,3.59
67,33,3889.99,19.25
67,34,3307.89,16.36
67,35,3959.07,19.61
67,36,1633.27,7.96
67,37,2002.79,9.72
67,38,1929.22,9.46
67,39,2267.85,11.2
67,40,4110.19,19.64
67,41,4029.56,20
67,42,2795.5,13.72
67,43,2295.55,11.34
67,44,6769.85,32.32
67,45,334.36,1.65
67,46,2010.9,9.92
67,47,2825.22,13.9
67,48,2464.41,11.98
67,49,3270.16,16.18
67,50,3049.91,14.43
67,51,2854.91,13.94
67,52,1288.46,6.37
67,53,6023.74,29.54
67,54,4447.67,21.94
67,55,4191.57,20.78
67,56,2331.25,11.41
67,57,1872.72,9.24
67,58,2936.46,14.57
67,59,2581.1,12.66
67,60,3337,16.48
67,61,886.24,4.14
67,62,4678.09,23.1
67,63,5060.66,24.98
67,64,4039.2,19.67
67,65,3713.48,18.04
67,66,1276.81,6.2
67,67,0,0
67,68,500.23,2.44
67,69,888.99,4.26
67,70,882.39,3.91
67,71,4405.49,21.74
67,72,1764.77,8.62
67,73,2275.91,11.26
67,74,1683.35,8.31
67,75,3425.53,16.6
67,76,4030.79,19.92
67,77,4413.6,21.67
67,78,5016.55,24.62
67,79,4005.57,19.73
67,80,3026.51,15.01
67,81,3148.95,15.64
67,82,2891.66,14.28
67,83,3121.08,15.4
67,84,2817.66,13.88
67,85,2605.82,12.87
67,86,2794.84,13.45
67,87,2618.69,12.65
67,88,5189.64,25.73
67,89,3472.06,17.17
67,90,2531.4,12.54
67,91,2467.12,11.61
67,92,2117.72,10.46
67,93,1713.74,8.46
67,94,1082.19,5.31
67,95,1476.41,7.14
67,96,2686.58,13.32
67,97,1035.63,5.11
67,98,1154.62,5.66
67,99,2645,13.12
67,100,2254.06,11.14
67,101,1659.82,8.21
67,102,6147.05,29.94
67,103,893.82,4.08
67,104,1229.16,5.99
67,105,1156.38,5.64
67,106,2618.58,12.25
67,107,2506.09,10.67
67,108,2290.44,11.21
67,109,1662.95,8.02
67,110,2174.63,10.37
67,111,2073.26,10.2
67,112,1280.43,5.89
67,113,4613.62,21.72
67,114,1219,5.99
68,1,2736.31,13.46
68,2,829.65,4.11
68,3,2344.31,11.48
68,4,2852.81,14.05
68,5,3145.33,15.35
68,6,560.41,2.67
68,7,2076.76,10.16
68,8,2051.57,10.18
68,9,3081.01,15.15
68,10,2106.35,10.49
68,11,2976.59,14.05
68,12,2509.85,12.21
68,13,3654.33,18.01
68,14,4429.96,21.87
68,15,3707.37,18.46
68,16,4437.17,21.62
68,17,4075.35,20.08
68,18,3430.91,16.88
68,19,4743.51,23.38
68,20,2483.38,12.2
68,21,1279.73,6.33
68,22,904.34,4.48
68,23,2973.33,14.65
68,24,2249.13,11.03
68,25,3413.39,16.85
68,26,2308.56,11.4
68,27,1850.68,9.04
68,28,2500.15,12.22
68,29,633.31,2.99
68,30,2839.48,13.92
68,31,1954.44,9.65
68,32,246.91,1.2
68,33,4409.5,21.97
68,34,3710.64,18.36
68,35,4478.58,22.34
68,36,2036.02,9.96
68,37,2405.54,11.73
68,38,2331.96,11.47
68,39,1948.62,9.66
68,40,3919.41,18.96
68,41,4383.77,21.83
68,42,3149.71,15.54
68,43,2649.76,13.17
68,44,7124.06,34.14
68,45,689.39,3.41
68,46,1665.87,8.26
68,47,2505.99,12.37
68,48,2273.63,11.3
68,49,2977.34,14.77
68,50,2859.14,13.75
68,51,2664.13,13.25
68,52,811.7,3.97
68,53,6426.48,31.55
68,54,4967.18,24.66
68,55,4711.08,23.5
68,56,2733.99,13.41
68,57,2226.93,11.07
68,58,2643.65,13.16
68,59,2288.29,11.26
68,60,3739.75,18.48
68,61,1238.12,5.95
68,62,5080.84,25.1
68,63,5463.41,26.98
68,64,3848.42,18.99
68,65,3522.71,17.36
68,66,1311.39,6.48
68,67,503.09,2.45
68,68,0,0
68,69,1291.74,6.26
68,70,1138.91,5.04
68,71,4808.23,23.74
68,72,1288,6.22
68,73,2022.28,10.02
68,74,1250.8,6.15
68,75,3234.76,15.92
68,76,3737.98,18.51
68,77,4120.79,20.26
68,78,5419.29,26.62
68,79,4408.32,21.74
68,80,3380.72,16.84
68,81,3503.16,17.47
68,82,3294.41,16.28
68,83,3523.82,17.4
68,84,3220.4,15.88
68,85,2573.48,12.7
68,86,3197.58,15.45
68,87,2587.57,12.8
68,88,5592.38,27.73
68,89,3826.27,19
68,90,2885.61,14.37
68,91,2821.33,13.43
68,92,2085.38,10.29
68,93,1681.4,8.29
68,94,1052.06,5.22
68,95,1479.59,7.34
68,96,2393.76,11.91
68,97,870.92,4.32
68,98,993.56,4.88
68,99,2612.67,12.95
68,100,2221.72,10.97
68,101,1481.24,7.35
68,102,6549.8,31.94
68,103,1356.82,6.75
68,104,1631.91,7.99
68,105,1510.59,7.47
68,106,2972.79,14.08
68,107,2860.3,12.5
68,108,1997.63,9.8
68,109,1556.88,7.69
68,110,1961.37,9.57
68,111,1780.45,8.79
68,112,803.67,3.49
68,113,4422.84,21.03
68,114,1007.92,4.94
69,1,1723.41,8.56
69,2,1398.47,6.98
69,3,1331.41,6.58
69,4,1839.91,9.14
69,5,2132.42,10.44
69,6,1394.02,6.79
69,7,1063.85,5.25
69,8,1544.31,7.67
69,9,1778.41,8.64
69,10,1321.92,6.15
69,11,1963.69,9.14
69,12,1183.22,5.67
69,13,2641.43,13.1
69,14,3824.44,18.84
69,15,3101.85,15.43
69,16,3149.3,15.23
69,17,2787.49,13.69
69,18,2128.3,10.38
69,19,3730.6,18.47
69,20,1470.47,7.29
69,21,1848.54,9.2
69,22,1191.58,5.94
69,23,1960.42,9.74
69,24,950.47,4.4
69,25,2400.48,11.94
69,26,2062.69,10.28
69,27,646.21,3.22
69,28,1487.25,7.31
69,29,991.35,4.8
69,30,1826.58,9.02
69,31,1573.04,7.8
69,32,1443.93,7.1
69,33,3318.44,16.56
69,34,2736.34,13.67
69,35,3387.52,16.93
69,36,1108.92,5.51
69,37,1392.63,6.82
69,38,1357.67,6.78
69,39,2651.91,13.21
69,40,4494.25,21.65
69,41,3778.25,18.8
69,42,2544.19,12.52
69,43,2367.77,11.8
69,44,5991.65,29.56
69,45,913.33,4.55
69,46,2394.96,11.93
69,47,3209.28,15.91
69,48,2848.47,13.99
69,49,3229.37,16.1
69,50,3433.97,16.44
69,51,3238.97,15.95
69,52,1733.39,8.61
69,53,5105.94,24.89
69,54,3876.11,19.25
69,55,3620.02,18.09
69,56,1759.7,8.72
69,57,1621.4,8.04
69,58,2872.41,14.33
69,59,2965.16,14.68
69,60,2387.73,11.69
69,61,1211.31,6.04
69,62,3792.97,18.72
69,63,4175.54,20.59
69,64,4423.26,21.68
69,65,4097.54,20.05
69,66,719.49,3.56
69,67,881.26,4.31
69,68,1291.53,6.35
69,69,0,0
69,70,653.57,2.77
69,71,3520.37,17.35
69,72,2360.39,11.61
69,73,2007.61,9.96
69,74,2067.41,10.32
69,75,3809.59,18.62
69,76,3990,19.84
69,77,4372.82,21.59
69,78,4131.43,20.23
69,79,3395.41,16.83
69,80,2775.2,13.81
69,81,2897.64,14.44
69,82,2320.11,11.59
69,83,2510.92,12.49
69,84,2207.5,10.98
69,85,2251.09,10.93
69,86,2184.68,10.54
69,87,2008.53,9.75
69,88,4271.84,21.07
69,89,3220.75,15.97
69,90,1921.03,9.6
69,91,2215.8,10.4
69,92,1839.51,9.16
69,93,1503.44,7.44
69,94,1178.93,5.79
69,95,1043.85,5.18
69,96,2501.21,12.47
69,97,1657.29,8.27
69,98,1981.4,9.89
69,99,2494,12.43
69,100,1896.47,9.41
69,101,2230.59,11.12
69,102,5229.25,25.28
69,103,576.43,2.76
69,104,839.24,4.19
69,105,1074.36,5.1
69,106,2471.53,11.85
69,107,2729.3,11.86
69,108,2674.5,13.22
69,109,1682.06,8.37
69,110,2558.69,12.38
69,111,2115.18,10.51
69,112,2012.14,10.03
69,113,4997.68,23.73
69,114,1603.06,8
70,1,1990.18,9.43
70,2,1546.79,7.25
70,3,1598.18,7.45
70,4,2106.68,10.01
70,5,2399.19,11.31
70,6,1411.48,6.19
70,7,1330.62,6.13
70,8,2068.89,9.82
70,9,2357.22,11.23
70,10,1519.89,6.58
70,11,2230.46,10.02
70,12,1650.56,7.68
70,13,2908.2,13.98
70,14,4022.41,19.27
70,15,3299.82,15.86
70,16,3828.53,18.26
70,17,3466.72,16.71
70,18,2886.27,13.84
70,19,3997.38,19.34
70,20,1737.24,8.17
70,21,1996.86,9.47
70,22,1339.9,6.21
70,23,2227.19,10.62
70,24,1503,7
70,25,2667.25,12.82
70,26,1997.17,9.43
70,27,1104.55,5
70,28,1754.02,8.19
70,29,716.65,2.97
70,30,2093.35,9.89
70,31,1412,6.54
70,32,1212.69,5.2
70,33,3698.03,17.87
70,34,3115.94,14.98
70,35,3767.12,18.24
70,36,1441.32,6.58
70,37,1659.4,7.69
70,38,1737.27,8.09
70,39,2377.21,11.38
70,40,4219.55,19.83
70,41,3976.22,19.23
70,42,2742.16,12.95
70,43,2667.08,12.81
70,44,6772.54,33.11
70,45,992.84,4.21
70,46,2120.26,10.1
70,47,2934.58,14.09
70,48,2573.77,12.17
70,49,2916.04,13.93
70,50,3159.27,14.61
70,51,2964.27,14.12
70,52,1458.69,6.78
70,53,5886.83,28.44
70,54,4255.71,20.56
70,55,3999.62,19.4
70,56,2139.29,10.03
70,57,1819.37,8.47
70,58,2582.35,12.32
70,59,2328.9,10.96
70,60,3277.6,15.83
70,61,1359.63,6.31
70,62,4472.2,21.74
70,63,4854.77,23.62
70,64,4128.18,19.82
70,65,3822.84,18.23
70,66,724.56,3.11
70,67,852.01,3.47
70,68,1023.32,4.22
70,69,658.05,2.78
70,70,0,0
70,71,4199.6,20.38
70,72,2085.68,9.78
70,73,1798.69,8.4
70,74,1792.71,8.49
70,75,3534.89,16.79
70,76,3676.68,17.67
70,77,4059.49,19.42
70,78,4669.12,22.59
70,79,3662.18,17.7
70,80,2973.17,14.24
70,81,3095.61,14.87
70,82,2699.71,12.9
70,83,2777.69,13.37
70,84,2474.27,11.85
70,85,2084.36,9.87
70,86,2451.45,11.42
70,87,2275.3,10.62
70,88,5052.73,24.62
70,89,3418.72,16.4
70,90,2478.05,11.77
70,91,2413.77,10.84
70,92,1773.99,8.31
70,93,1370.02,6.31
70,94,850.24,3.72
70,95,972.59,4.34
70,96,2308.49,11.01
70,97,1731.33,7.81
70,98,1853.97,8.38
70,99,2301.28,10.97
70,100,1732.6,8.14
70,101,2378.91,11.39
70,102,6010.15,28.83
70,103,774.4,3.19
70,104,1037.21,4.62
70,105,1527.91,7.11
70,106,2669.5,12.28
70,107,2877.62,12.14
70,108,2038.24,9.5
70,109,1450.4,6.72
70,110,2283.99,10.55
70,111,1883.53,8.85
70,112,1737.44,8.2
70,113,4722.98,21.9
70,114,1328.36,6.17
71,1,2386.52,11.88
71,2,4732.18,23.62
71,3,3477.03,17.37
71,4,2733.85,13.62
71,5,2815.3,13.88
71,6,4821.25,23.9
71,7,3501.5,17.47
71,8,3570.97,17.8
71,9,2159.4,10.8
71,10,3124.06,15.56
71,11,2740.72,12.92
71,12,2578.58,12.86
71,13,1653.7,8.17
71,14,1969.5,9.75
71,15,2400.89,11.94
71,16,875.62,4.06
71,17,967.3,4.84
71,18,1575.02,7.76
71,19,2629.89,12.82
71,20,2858.41,13.91
71,21,5143.03,25.64
71,22,4542.19,22.67
71,23,2316.21,11.53
71,24,3093.29,14.95
71,25,2672.92,12.98
71,26,3787.84,18.89
71,27,3455.39,16.89
71,28,3258.69,16.24
71,29,4357.92,21.61
71,30,3128.21,15.59
71,31,3718.86,18.54
71,32,4833.44,24.03
71,33,760.74,3.8
71,34,1349.01,6.29
71,35,1181.33,5.85
71,36,3021.67,14.88
71,37,2826.28,14
71,38,2594.83,12.93
71,39,5489.05,27.27
71,40,6776.19,33.11
71,41,2560.15,12.8
71,42,1956.97,9.79
71,43,4000.82,19.95
71,44,2840.49,14.03
71,45,4236.57,21.14
71,46,5761.53,28.74
71,47,6046.41,29.98
71,48,5008.49,24.98
71,49,4999.94,24.94
71,50,5555.71,27.24
71,51,5520.91,27.41
71,52,5099.96,25.42
71,53,2201.01,10.55
71,54,1472.73,6.91
71,55,1070.79,5.35
71,56,2118.86,10.43
71,57,3289.08,16.41
71,58,4659.25,23.25
71,59,4895.9,24.42
71,60,1138.4,5.69
71,61,4321.46,21.56
71,62,623.84,3.05
71,63,767.38,3.79
71,64,6213.82,30.91
71,65,6379.48,31.51
71,66,3779.89,18.44
71,67,4308.49,21.42
71,68,4644.06,23.04
71,69,3456.16,17.24
71,70,4185.51,20.42
71,71,0,0
71,72,5726.95,28.42
71,73,4075.71,20.33
71,74,5433.98,27.13
71,75,6091.53,30.07
71,76,5762.32,28.76
71,77,6145.13,30.51
71,78,658.85,3.09
71,79,960.77,4.63
71,80,2597.2,12.94
71,81,3083.14,15.41
71,82,1572.32,7.86
71,83,1652.63,8.21
71,84,2025.1,10.13
71,85,3625.82,18.05
71,86,3122.71,15.39
71,87,3383.25,16.87
71,88,1289.12,6.29
71,89,1906.28,9.47
71,90,2291.83,11.46
71,91,3223.19,15.58
71,92,3783.08,18.87
71,93,3945.96,19.68
71,94,4442.74,22.16
71,95,3998.71,19.94
71,96,4314.59,21.51
71,97,5031.93,25.11
71,98,5356.04,26.74
71,99,4221.38,21.06
71,100,3601.91,17.95
71,101,5599.35,27.93
71,102,2078.09,9.75
71,103,3737.16,18.56
71,104,3231,16.07
71,105,4170.74,20.73
71,106,3701.7,18.03
71,107,5015.58,23.27
71,108,4825.55,24.07
71,109,4315.17,21.53
71,110,5029.34,24.93
71,111,4458.76,22.24
71,112,5378.71,26.83
71,113,7051.34,34.02
71,114,4969.63,24.81
72,1,3498.3,17.25
72,2,2062.36,10.18
72,3,2960.35,14.49
72,4,3283.43,16.21
72,5,3086.13,15.17
72,6,1804.59,8.79
72,7,2552.98,12.56
72,8,3284.28,16.25
72,9,4118.02,20.38
72,10,3151.59,15.19
72,11,3786.12,18.15
72,12,3546.86,17.45
72,13,4320.67,21.42
72,14,5654.12,27.88
72,15,4931.52,24.47
72,16,5360.79,26.4
72,17,5112.36,25.31
72,18,4467.91,22.11
72,19,5409.84,26.79
72,20,3292.91,16.3
72,21,2512.44,12.4
72,22,2137.05,10.55
72,23,3468.68,17.2
72,24,3058.67,15.13
72,25,3951.53,19.62
72,26,2266.72,11.19
72,27,2660.22,13.14
72,28,2657.8,13.15
72,29,1496.73,7.23
72,30,2720.56,13.46
72,31,2267.23,11.2
72,32,1138.77,5.56
72,33,5329.74,26.48
72,34,4747.64,23.59
72,35,5398.82,26.85
72,36,3073.02,15.2
72,37,3215.07,15.83
72,38,3368.97,16.7
72,39,1229.56,6.05
72,40,2747.58,13.23
72,41,5607.92,27.84
72,42,4373.86,21.56
72,43,3882.47,19.24
72,44,8348.21,40.16
72,45,1922.1,9.48
72,46,877.76,4.3
72,47,1828.89,8.96
72,48,1757.03,8.64
72,49,2613.39,12.87
72,50,2342.53,11.09
72,51,2147.52,10.6
72,52,896.84,4.32
72,53,7463.49,36.78
72,54,5887.42,29.17
72,55,5631.32,28.01
72,56,3771,18.64
72,57,3451.08,17.08
72,58,2279.7,11.26
72,59,1790.68,8.73
72,60,4776.75,23.72
72,61,2470.83,12.02
72,62,6117.84,30.34
72,63,6267.62,31.11
72,64,3331.82,16.33
72,65,2363.57,11.65
72,66,2236.71,11.03
72,67,1735.8,8.52
72,68,1267.64,6.17
72,69,2343.77,11.55
72,70,2076.14,9.78
72,71,5845.24,28.97
72,72,0,0
72,73,1778.01,8.75
72,74,561.77,2.72
72,75,2718.15,13.26
72,76,3374.03,16.61
72,77,3756.84,18.36
72,78,6081.59,30.03
72,79,5074.65,25.14
72,80,4604.87,22.86
72,81,4727.31,23.48
72,82,4331.41,21.51
72,83,4274.07,21.23
72,84,4018.4,19.85
72,85,2707.56,13.37
72,86,3120.93,15.15
72,87,2721.65,13.47
72,88,6629.39,32.96
72,89,5050.42,25.01
72,90,4109.76,20.39
72,91,4045.48,19.45
72,92,2043.54,10.08
72,93,1935.34,9.54
72,94,1685.39,8.29
72,95,2186.03,10.76
72,96,2029.81,10.01
72,97,1889.88,9.27
72,98,1692.28,8.31
72,99,2388.57,11.77
72,100,2355.8,11.64
72,101,2500.21,12.3
72,102,7586.81,37.17
72,103,2406.1,11.8
72,104,2668.91,13.23
72,105,2743.3,13.54
72,106,4205.5,20.15
72,107,4093.01,18.57
72,108,1520.98,7.33
72,109,1561.92,7.67
72,110,1444.77,6.92
72,111,1442.39,7.07
72,112,721.17,3.47
72,113,3307.04,15.58
72,114,1090.39,5.05
73,1,1872.49,9.36
73,2,2730.32,13.63
73,3,1861.19,9.05
73,4,1518.4,7.59
73,5,1465.86,7.21
73,6,2508.63,12.43
73,7,1345.28,6.73
73,8,3553.86,17.73
73,9,2701.3,13.49
73,10,3093.15,15.01
73,11,2855.6,13.66
73,12,2710.55,13.27
73,13,2700.4,13.46
73,14,5134.73,25.42
73,15,4553.95,22.54
73,16,3740.53,18.44
73,17,3483.55,17.42
73,18,3007.28,15.01
73,19,3789.58,18.83
73,20,2362.39,11.81
73,21,3180.4,15.86
73,22,2805.01,14.01
73,23,1848.42,9.24
73,24,2128.14,10.64
73,25,2331.26,11.66
73,26,633.79,3.17
73,27,1932.42,9.59
73,28,1101.71,5.51
73,29,1485.82,7.29
73,30,1133.5,5.64
73,31,728.88,3.64
73,32,2006.03,9.75
73,33,4071,20.32
73,34,4052.41,20.08
73,35,4632.22,22.97
73,36,2509.59,12.5
73,37,2284.55,11.34
73,38,3107.82,15.36
73,39,1576.99,7.76
73,40,2615.72,12.37
73,41,5178.25,25.86
73,42,3996.29,19.63
73,43,4152.05,20.72
73,44,6720.46,33.39
73,45,2284.29,11.4
73,46,1477.61,7.27
73,47,2233.34,10.87
73,48,966.18,4.83
73,49,1188.85,5.89
73,50,1550.14,7.27
73,51,1360.44,6.66
73,52,1411.16,6.95
73,53,6042.96,29.82
73,54,5155.74,25.7
73,55,4719.39,23.56
73,56,3257.96,16.25
73,57,3392.64,16.91
73,58,855.16,4.28
73,59,735.44,3.68
73,60,3327.22,16.6
73,61,2844.6,14.22
73,62,4562.11,22.81
73,63,4647.35,23.15
73,64,2400.99,11.78
73,65,2219.01,10.77
73,66,1355.03,6.72
73,67,2053.58,10.22
73,68,1991.71,9.84
73,69,1915.72,9.42
73,70,1773.41,8.4
73,71,4054.29,20.23
73,72,1844.19,8.9
73,73,0,0
73,74,1255.64,6.1
73,75,1931.06,9.33
73,76,1949.49,9.63
73,77,2332.3,11.38
73,78,4461.33,22.07
73,79,3454.39,17.18
73,80,4227.3,20.93
73,81,4349.74,21.56
73,82,3593.03,17.84
73,83,2653.8,13.27
73,84,2499.03,12.5
73,85,1114.3,5.54
73,86,1633.56,7.84
73,87,1128.39,5.64
73,88,5208.87,26.01
73,89,4531.04,22.55
73,90,3671.18,18.17
73,91,3624.67,17.3
73,92,423.27,2.12
73,93,514,2.57
73,94,997.28,4.99
73,95,1042.98,5.17
73,96,557.58,2.79
73,97,2819.14,14.08
73,98,2941.78,14.65
73,99,763.15,3.82
73,100,762.54,3.81
73,101,3429.47,17.11
73,102,5958.07,29.11
73,103,2347.66,11.62
73,104,2610.47,13.05
73,105,3012.88,15.02
73,106,3880.39,18.75
73,107,4362.59,20.05
73,108,665.09,3.33
73,109,460.58,2.3
73,110,1117.28,5.42
73,111,392.34,1.96
73,112,1976.87,9.87
73,113,3119.15,14.44
73,114,1025.04,5.13
74,1,2918.49,14.59
74,2,1975.79,9.78
74,3,2706.76,13.09
74,4,2608.69,13.04
74,5,2511.85,12.44
74,6,1718.01,8.4
74,7,2248.65,10.94
74,8,3197.71,15.85
74,9,3819.04,18.74
74,10,2852.62,13.55
74,11,3487.15,16.51
74,12,3247.88,15.8
74,13,3746.4,18.69
74,14,5355.14,26.24
74,15,4632.55,22.83
74,16,4786.52,23.67
74,17,4529.55,22.65
74,18,3917.28,19.22
74,19,4835.57,24.06
74,20,2993.94,14.66
74,21,2425.86,12
74,22,2050.47,10.16
74,23,2894.41,14.47
74,24,2759.69,13.49
74,25,3377.25,16.89
74,26,1692.45,8.46
74,27,2361.24,11.5
74,28,2083.53,10.42
74,29,1197.76,5.59
74,30,2146.28,10.73
74,31,1692.96,8.47
74,32,1052.19,5.16
74,33,5030.76,24.84
74,34,4448.67,21.95
74,35,5099.85,25.21
74,36,2774.04,13.55
74,37,2916.1,14.19
74,38,3069.99,15.06
74,39,748.83,3.73
74,40,2224.88,10.7
74,41,5308.94,26.2
74,42,4074.89,19.92
74,43,3795.89,18.85
74,44,7803.55,38.5
74,45,1835.52,9.08
74,46,456.33,2.28
74,47,1306.19,6.44
74,48,1182.76,5.91
74,49,2039.12,10.14
74,50,1768.26,8.36
74,51,1573.25,7.87
74,52,810.27,3.93
74,53,6917.84,33.82
74,54,5588.44,27.53
74,55,5332.35,26.37
74,56,3472.02,17
74,57,3152.1,15.44
74,58,1705.43,8.53
74,59,1216.41,6
74,60,4237.22,20.82
74,61,2384.26,11.62
74,62,5608.1,28.04
74,63,5693.35,28.38
74,64,2757.54,13.6
74,65,1840.87,9.13
74,66,1937.73,9.38
74,67,1649.23,8.12
74,68,1181.06,5.77
74,69,2044.79,9.9
74,70,1777.17,8.14
74,71,5100.28,25.46
74,72,569.81,2.76
74,73,1203.74,6.02
74,74,0,0
74,75,2143.88,10.53
74,76,2799.76,13.88
74,77,3182.57,15.63
74,78,5507.32,27.3
74,79,4500.38,22.41
74,80,4305.9,21.21
74,81,4428.34,21.84
74,82,4032.44,19.87
74,83,3699.8,18.5
74,84,3545.03,17.73
74,85,2133.29,10.64
74,86,2546.66,12.42
74,87,2147.37,10.74
74,88,6083.74,30.01
74,89,4751.45,23.37
74,90,3810.78,18.74
74,91,3746.5,17.8
74,92,1469.27,7.35
74,93,1361.06,6.81
74,94,1209.41,5.78
74,95,1670.04,8.06
74,96,1455.54,7.28
74,97,2033.47,9.97
74,98,1835.88,9.01
74,99,1814.3,9.04
74,100,1781.52,8.91
74,101,2643.8,13
74,102,7041.15,34.22
74,103,2107.13,10.16
74,104,2369.94,11.59
74,105,2656.72,13.14
74,106,4002.23,19.25
74,107,4006.44,18.17
74,108,946.71,4.6
74,109,987.65,4.94
74,110,870.49,4.19
74,111,868.11,4.34
74,112,980.45,4.8
74,113,2784.33,13.05
74,114,623.12,2.85
75,1,3918.66,19.41
75,2,3942.75,19.54
75,3,3799.55,18.57
75,4,3497.74,17.3
75,5,3313.34,16.26
75,6,3721.05,18.33
75,7,3283.63,16.24
75,8,5028.18,24.93
75,9,4739.68,23.51
75,10,4567.46,22.2
75,11,4806.07,23.21
75,12,4175.57,20.67
75,13,4564.06,22.59
75,14,7069.98,34.9
75,15,6347.39,31.49
75,16,5604.19,27.57
75,17,5347.21,26.55
75,18,4957.96,24.6
75,19,5653.24,27.96
75,20,4300.74,21.33
75,21,4392.82,21.76
75,22,4017.43,19.91
75,23,3712.08,18.37
75,24,4066.49,20.16
75,25,4194.92,20.79
75,26,2237.24,11.01
75,27,3626.69,17.93
75,28,3017.97,14.91
75,29,2912.6,14.25
75,30,2814.47,13.87
75,31,2667.23,13.16
75,32,3018.76,14.69
75,33,6021.68,29.91
75,34,6003.09,29.67
75,35,6582.9,32.55
75,36,4123.46,20.38
75,37,4222.9,20.86
75,38,4784.84,23.72
75,39,1236.84,5.97
75,40,821.66,3.72
75,41,7023.79,34.86
75,42,5789.73,28.57
75,43,5626.36,27.92
75,44,8584.12,42.52
75,45,3640.17,18
75,46,1544.44,7.53
75,47,881.22,4.34
75,48,967.77,4.66
75,49,1274.17,6.28
75,50,1116.44,5.08
75,51,600.83,2.91
75,52,2570.62,12.57
75,53,7906.63,38.95
75,54,7106.42,35.29
75,55,6670.07,33.15
75,56,5186.87,25.66
75,57,4866.95,24.1
75,58,1499.03,7.32
75,59,1287.02,6.26
75,60,5277.9,26.19
75,61,4318.92,21.42
75,62,6425.77,31.94
75,63,6511.01,32.28
75,64,673.04,3.37
75,65,424.96,2.12
75,66,3178.58,15.66
75,67,3409.46,16.82
75,68,3147.63,15.29
75,69,3759.64,18.56
75,70,3492.01,16.8
75,71,5917.95,29.36
75,72,2708.8,13.05
75,73,1906.52,9.34
75,74,2120.25,10.25
75,75,0,0
75,76,889.85,4.27
75,77,1247.74,5.67
75,78,6324.99,31.2
75,79,5318.05,26.32
75,80,6020.74,29.87
75,81,6143.18,30.5
75,82,5543.71,27.42
75,83,4517.46,22.4
75,84,4362.69,21.63
75,85,2581.06,12.7
75,86,3314.53,16.07
75,87,2809.36,13.87
75,88,7072.53,35.14
75,89,6466.29,32.03
75,90,5525.63,27.4
75,91,5461.35,26.46
75,92,2255.02,11.1
75,93,2413.35,11.89
75,94,2382.53,11.74
75,95,2796.74,13.81
75,96,1713.84,8.39
75,97,4031.56,19.98
75,98,3802.45,18.54
75,99,1896.01,9.3
75,100,2443.51,12.04
75,101,4641.89,23.01
75,102,7821.73,38.24
75,103,3821.98,18.82
75,104,4084.78,20.25
75,105,4487.19,22.21
75,106,5717.08,27.91
75,107,5836.91,27.24
75,108,1324.02,6.38
75,109,2039.94,10.02
