O,D,Car_time,Car_dist
63,14,866.88,8.68
63,15,1401.31,22.85
63,16,818.53,7.51
63,17,798.93,8.32
63,18,897.74,11.52
63,19,1782.44,19.68
63,20,1302.53,18.07
63,21,2198.27,33.58
63,22,2020.24,30.45
63,23,968.86,15.75
63,24,1512.68,20.44
63,25,1274.22,17.93
63,26,1589.32,23.52
63,27,1400.54,22.07
63,28,1296.89,19.85
63,29,1910.87,29.05
63,30,1186.99,19.85
63,31,1439.66,22.32
63,32,1879.53,30.04
63,33,649.05,6.49
63,34,835.55,9.72
63,35,662.96,6.74
63,36,1604.07,22.27
63,37,1386.61,19.91
63,38,1457.41,16.38
63,39,2407.4,33.71
63,40,2503.7,36.55
63,41,1055.12,12.02
63,42,1173.63,13.78
63,43,1994.15,29.34
63,44,1188.61,11.43
63,45,1990.66,28.39
63,46,2413.81,32.85
63,47,2333.72,34.54
63,48,2052.18,28.94
63,49,2236.42,30.12
63,50,2559.57,31.93
63,51,2231.99,31.01
63,52,2103.35,31.18
63,53,831.37,7.96
63,54,468.41,4.41
63,55,480.24,4.02
63,56,1150.2,14.37
63,57,1610.83,23.85
63,58,1970.19,27.87
63,59,2028.54,27.67
63,60,736.6,9.31
63,61,2019.71,30.01
63,62,317.68,2.51
63,63,0,0
63,64,2397.35,36.68
63,65,2289.22,34.77
63,66,1701.9,23.94
63,67,2014.47,28.87
63,68,1984.67,31.43
63,69,1662.8,25.06
63,70,1893.52,27.58
63,71,416.45,4.05
63,72,2246.75,34.23
63,73,1717.37,25.03
63,74,2174.54,30.68
63,75,2272.56,33.7
63,76,2452.45,33.29
63,77,2647.21,34.93
63,78,515.22,4.66
63,79,743.33,7.33
63,80,1376.99,21.5
63,81,1715.15,24.51
63,82,976.6,11.31
63,83,862.69,12.84
63,84,881.36,13.31
63,85,1505.23,23.16
63,86,1268.03,20.38
63,87,1395.66,21.34
63,88,563.46,4.71
63,89,1064.74,11.84
63,90,1319.51,15.3
63,91,1616.07,23.66
63,92,1541.52,23.03
63,93,1584.54,23.4
63,94,1749.37,25.92
63,95,1607.87,23.8
63,96,1749.43,25.89
63,97,2132.44,34.31
63,98,2115.21,34.05
63,99,1873.79,26.87
63,100,1415.85,21.6
63,101,2337.36,35.44
63,102,970.6,9.19
63,103,1945.48,27.68
63,104,1840.53,19.79
63,105,2156.37,30.88
63,106,1690.52,25.16
63,107,1978.07,28.35
63,108,1925.61,27.23
63,109,1749.31,26.28
63,110,2121.87,28.92
63,111,1928.18,26.94
63,112,2009.84,31.37
63,113,2774.31,39.12
63,114,1884.89,27.14
64,1,1721.52,23.39
64,2,1387.45,20.85
64,3,1723.84,22.9
64,4,1513.45,20.12
64,5,1441.26,19.07
64,6,1317.82,19.64
64,7,1460.07,20.08
64,8,2064.67,27.64
64,9,2006.53,26.57
64,10,2070.34,27.22
64,11,1976.72,26.54
64,12,2006.41,26.45
64,13,2094.03,25.01
64,14,2861.91,37.48
64,15,2504.71,35.33
64,16,2448.6,30.89
64,17,2294.01,29.22
64,18,2148.92,27.17
64,19,2824.15,30.48
64,20,1926.79,25.1
64,21,1507.72,23.03
64,22,1396.55,21.23
64,23,1694.86,21.32
64,24,1815.5,24.32
64,25,1917.79,24.93
64,26,999.23,14.73
64,27,1584.29,21.85
64,28,1372.3,18.26
64,29,1290.77,19.13
64,30,1202.69,17.17
64,31,1200.34,17.47
64,32,1056.09,16.27
64,33,2448.17,31.99
64,34,2398.86,32.31
64,35,2788.07,35.84
64,36,1918.3,25.78
64,37,1846.09,24.6
64,38,2148.46,29.31
64,39,717.91,9.6
64,40,438.01,4.4
64,41,2658.7,37.74
64,42,2332.85,31.55
64,43,2297.88,30.46
64,44,3279.6,43.46
64,45,1480.52,20.2
64,46,893.81,11.33
64,47,439.61,7.19
64,48,589.53,9.96
64,49,611.4,6.78
64,50,866.44,9.08
64,51,399.13,6.71
64,52,1101.3,15.64
64,53,2922.37,39.99
64,54,2595.93,36.73
64,55,2572.65,34.67
64,56,2170.48,28.55
64,57,2062.12,27.38
64,58,858.24,8.71
64,59,678.07,11.15
64,60,2252.88,29.04
64,61,1584.43,23.42
64,62,2519.86,34.44
64,63,2733.3,36.45
64,64,0,0
64,65,223.54,2.61
64,66,1534.31,17.18
64,67,1392.94,19.32
64,68,1161.23,17.66
64,69,1641.44,22.87
64,70,1492.44,21.29
64,71,2444.72,32.94
64,72,1055.71,14.28
64,73,892.44,13.13
64,74,797.59,11.68
64,75,289.26,3.94
64,76,439.53,4.89
64,77,569.6,6.99
64,78,2710.44,36.25
64,79,2386.35,28.68
64,80,2480.4,33.97
64,81,2572.24,33.84
64,82,2265.04,30.27
64,83,1998.03,25.78
64,84,1870.11,25.57
64,85,1153.95,17.25
64,86,1341.99,19.09
64,87,1160.14,17.23
64,88,2654.45,36.74
64,89,2638.32,35
64,90,2361.98,30.42
64,91,2269.33,29.73
64,92,963.85,14.41
64,93,1138.66,15.69
64,94,1140.36,13.95
64,95,1392.41,16.71
64,96,894.27,13.36
64,97,1328.01,20.56
64,98,1310.77,20.3
64,99,1131.31,11.02
64,100,973.9,15.35
64,101,1580.18,23.51
64,102,3061.6,41.21
64,103,1626.95,23.55
64,104,1937.92,25.92
64,105,1721.09,24.3
64,106,2340.5,31.83
64,107,2233.06,28.82
64,108,580.55,9.91
64,109,925.78,12.35
64,110,671.38,10
64,111,809.19,12.55
64,112,1093.12,15.93
64,113,563.26,4.19
64,114,987.52,12.73
65,1,1620.02,21.29
65,2,1285.95,18.75
65,3,1622.34,20.8
65,4,1411.95,18.02
65,5,1339.75,16.97
65,6,1216.32,17.54
65,7,1358.56,17.98
65,8,1963.17,25.54
65,9,1905.02,24.47
65,10,1968.83,25.12
65,11,1875.22,24.44
65,12,1904.9,24.35
65,13,1992.53,22.91
65,14,2760.41,35.38
65,15,2403.21,33.23
65,16,2347.1,28.79
65,17,2192.51,27.12
65,18,2047.42,25.07
65,19,2722.65,28.38
65,20,1825.29,23
65,21,1406.22,20.93
65,22,1295.05,19.13
65,23,1593.36,19.22
65,24,1714,22.22
65,25,1816.28,22.83
65,26,897.73,12.63
65,27,1482.79,19.75
65,28,1270.8,16.16
65,29,1189.26,17.03
65,30,1101.19,15.07
65,31,1098.84,15.37
65,32,954.59,14.17
65,33,2346.67,29.89
65,34,2297.35,30.21
65,35,2686.56,33.74
65,36,1816.8,23.68
65,37,1744.59,22.5
65,38,2046.96,27.21
65,39,616.41,7.5
65,40,252.1,2.08
65,41,2557.2,35.64
65,42,2231.35,29.45
65,43,2196.38,28.36
65,44,3178.1,41.36
65,45,1379.02,18.1
65,46,792.31,9.23
65,47,338.11,5.09
65,48,488.03,7.86
65,49,625.68,7.42
65,50,764.94,6.98
65,51,297.63,4.61
65,52,999.8,13.55
65,53,2820.86,37.89
65,54,2494.42,34.63
65,55,2471.15,32.57
65,56,2068.98,26.45
65,57,1960.62,25.28
65,58,826.5,10.91
65,59,576.57,9.05
65,60,2151.38,26.94
65,61,1482.92,21.32
65,62,2418.36,32.34
65,63,2631.8,34.35
65,64,244.21,2.74
65,65,0,0
65,66,1432.81,15.08
65,67,1291.44,17.22
65,68,1059.73,15.56
65,69,1539.94,20.77
65,70,1390.94,19.19
65,71,2343.22,30.84
65,72,954.21,12.18
65,73,790.94,11.03
65,74,696.09,9.58
65,75,197.67,2.17
65,76,453.82,5.53
65,77,648.58,7.16
65,78,2608.93,34.15
65,79,2284.85,26.58
65,80,2378.9,31.87
65,81,2470.74,31.74
65,82,2163.53,28.17
65,83,1896.53,23.68
65,84,1768.61,23.47
65,85,1052.45,15.15
65,86,1240.49,16.99
65,87,1058.64,15.13
65,88,2552.95,34.64
65,89,2536.82,32.9
65,90,2260.48,28.32
65,91,2167.83,27.63
65,92,862.35,12.31
65,93,1037.16,13.59
65,94,1038.85,11.85
65,95,1290.91,14.61
65,96,792.77,11.26
65,97,1226.51,18.46
65,98,1209.27,18.2
65,99,1073.89,13.5
65,100,872.4,13.25
65,101,1478.67,21.41
65,102,2960.09,39.11
65,103,1525.45,21.45
65,104,1836.42,23.82
65,105,1619.59,22.2
65,106,2239,29.73
65,107,2131.56,26.72
65,108,479.05,7.81
65,109,824.28,10.25
65,110,569.88,7.9
65,111,707.68,10.45
65,112,991.62,13.83
65,113,608.5,4.81
65,114,886.02,10.63
66,1,737.47,7.64
66,2,797.67,9.4
66,3,529.08,4.54
66,4,583.28,5.76
66,5,690.38,6.77
66,6,786.88,9.76
66,7,303.77,3.01
66,8,1035.45,10.91
66,9,918.01,9.86
66,10,983.64,7.97
66,11,782.15,8.36
66,12,811.65,8.1
66,13,1184.22,12.78
66,14,1830.36,20.5
66,15,1477.82,19.38
66,16,1483.96,17.23
66,17,1329.38,15.55
66,18,1184.29,13.5
66,19,1914.34,18.25
66,20,732.03,6.75
66,21,917.93,11.58
66,22,739.91,8.46
66,23,859.38,8.76
66,24,593.16,5.23
66,25,1127.25,10.76
66,26,785.35,8.92
66,27,374.3,3.33
66,28,566.3,5.47
66,29,591.74,5.38
66,30,634.54,6.73
66,31,512.84,5.54
66,32,633.3,8.32
66,33,1483.53,18.33
66,34,1344.45,16.23
66,35,1743.41,20.09
66,36,706.31,5.74
66,37,651.33,6.24
66,38,953.7,10.95
66,39,1168.04,15.64
66,40,1609.66,16.6
66,41,1631.8,21.79
66,42,1305.95,15.6
66,43,1241.66,13.42
66,44,2314.96,29.79
66,45,710.32,6.39
66,46,1174.45,14.78
66,47,1251.19,17.58
66,48,1241.21,14.43
66,49,1425.45,15.61
66,50,1748.6,17.42
66,51,1361.56,13.33
66,52,857.12,9.46
66,53,1957.73,26.32
66,54,1631.29,23.06
66,55,1608.01,21
66,56,992.91,10.93
66,57,1032.9,10.66
66,58,1159.22,13.35
66,59,1217.57,13.16
66,60,1288.24,15.37
66,61,739.37,8.01
66,62,1555.22,20.77
66,63,1768.67,22.78
66,64,1503.31,16.73
66,65,1395.18,14.82
66,66,0,0
66,67,734.14,6.87
66,68,738.44,9.71
66,69,406.41,3.47
66,70,471.19,2.73
66,71,1480.08,19.27
66,72,1000.52,12.51
66,73,880.8,7.39
66,74,928.69,12.18
66,75,1378.52,13.75
66,76,1641.48,18.78
66,77,1836.24,20.41
66,78,1745.8,22.58
66,79,1453.18,16.3
66,80,1397.36,16.06
66,81,1428.6,16.55
66,82,1210.63,14.19
66,83,1033.39,12.11
66,84,886.06,9.82
66,85,772.11,8.51
66,86,778.14,7.9
66,87,778.3,8.49
66,88,1689.81,23.07
66,89,1606.77,18.02
66,90,1218.35,13.14
66,91,1075.12,11.99
66,92,730.55,8.52
66,93,643.4,6.68
66,94,483.8,3.41
66,95,388.82,2.27
66,96,938.46,11.38
66,97,860.84,11.05
66,98,868.98,12.33
66,99,1110.1,12.27
66,100,604.88,7.08
66,101,1057.03,13.44
66,102,2096.96,27.55
66,103,665.14,5.68
66,104,842.54,7.92
66,105,876.04,8.88
66,106,1145.74,13.47
66,107,1176.83,11.78
66,108,1114.65,12.71
66,109,717.94,6.96
66,110,1046.01,8.07
66,111,925.64,8.93
66,112,763.61,9.65
66,113,1880.27,19.17
66,114,654.72,6.45
67,1,1125.42,12.53
67,2,463.15,4.2
67,3,917.03,9.43
67,4,971.23,10.66
67,5,1078.33,11.66
67,6,413.33,3.72
67,7,691.72,7.9
67,8,1042.94,10.93
67,9,1299.6,13.43
67,10,1048.61,10.51
67,11,1163.73,11.93
67,12,1133.52,10.74
67,13,1572.17,17.67
67,14,1952.26,21.08
67,15,1629.11,19.39
67,16,1871.91,22.12
67,17,1717.32,20.44
67,18,1572.23,18.4
67,19,2302.29,23.14
67,20,1119.98,11.64
67,21,583.42,6.38
67,22,472.25,4.58
67,23,1247.33,13.65
67,24,929.16,10.06
67,25,1515.2,15.65
67,26,1173.3,13.81
67,27,762.25,8.22
67,28,954.25,10.36
67,29,348.08,3.52
67,30,1022.49,11.62
67,31,889.42,11.92
67,32,391.86,3.6
67,33,1871.15,19.21
67,34,1495.74,16.24
67,35,1894.7,20.11
67,36,879.91,9.18
67,37,1039.28,11.13
67,38,1152.18,12.48
67,39,975.01,11.84
67,40,1463.42,18.56
67,41,1783.09,21.8
67,42,1443.68,15.69
67,43,1249.15,13.44
67,44,2702.91,34.68
67,45,286.45,1.61
67,46,981.42,10.98
67,47,1058.16,13.78
67,48,1220.97,13.69
67,49,1648.84,17.44
67,50,1728.36,16.68
67,51,1308.36,16.69
67,52,726.19,6.73
67,53,2345.68,31.21
67,54,2019.24,27.96
67,55,1974.43,21.02
67,56,1293.65,12.74
67,57,1040.39,10.68
67,58,1431.76,16.86
67,59,1221.98,13.76
67,60,1669.06,16.49
67,61,620.29,6.61
67,62,1943.17,25.66
67,63,2156.62,27.67
67,64,1357.07,18.69
67,65,1248.94,16.77
67,66,691.85,6.74
67,67,0,0
67,68,321.33,2.51
67,69,553.55,4.89
67,70,463.11,4.28
67,71,1868.03,24.17
67,72,807.49,8.71
67,73,1064.88,12.6
67,74,735.66,8.37
67,75,1278.96,16.25
67,76,1560.43,20.57
67,77,1755.19,22.2
67,78,2133.75,27.47
67,79,1841.13,21.19
67,80,1519.26,16.64
67,81,1550.51,17.13
67,82,1361.92,14.2
67,83,1421.34,17
67,84,1274.01,14.71
67,85,1160.06,13.4
67,86,1166.08,12.79
67,87,1166.25,13.38
67,88,2077.76,27.96
67,89,1728.67,18.6
67,90,1340.25,13.71
67,91,1247.6,13.03
67,92,1079.7,12.81
67,93,853.04,10.7
67,94,636.34,5.43
67,95,907.04,9.61
67,96,1211,14.89
67,97,514.81,5.52
67,98,694.8,6.49
67,99,1399.98,15.37
67,100,992.83,11.98
67,101,722.51,8.23
67,102,2484.91,32.44
67,103,575.68,5.3
67,104,850.03,7.94
67,105,756.96,7.48
67,106,1322.04,14.52
67,107,1184.32,11.8
67,108,1124.46,12.52
67,109,828.99,10.35
67,110,959.76,10.48
67,111,1036.69,12.32
67,112,570.58,5.84
67,113,1734.03,21.12
67,114,722.86,8.37
68,1,1089.56,14.68
68,2,348.25,4.15
68,3,1045.36,11.2
68,4,996.41,13.29
68,5,1103.5,14.3
68,6,271.32,2.54
68,7,820.06,9.66
68,8,1025.47,10.94
68,9,1374.57,17.86
68,10,1031.13,10.52
68,11,1261.37,15.19
68,12,1231.16,14
68,13,1536.32,19.82
68,14,1934.79,21.08
68,15,1641.07,19.87
68,16,1836.06,24.26
68,17,1681.47,22.59
68,18,1536.38,20.54
68,19,2266.44,25.29
68,20,1248.31,13.4
68,21,468.52,6.33
68,22,357.35,4.53
68,23,1211.47,15.8
68,24,1032.64,12.18
68,25,1507.79,17.97
68,26,896.43,11.79
68,27,890.59,9.99
68,28,855.98,11.7
68,29,328.32,3.36
68,30,958.77,12.95
68,31,606.05,9.53
68,32,108.5,1.21
68,33,1835.63,25.36
68,34,1620.62,18.41
68,35,2019.58,22.28
68,36,1004.79,11.36
68,37,1167.62,12.9
68,38,1134.71,12.49
68,39,691.65,9.44
68,40,1180.05,16.17
68,41,1795.05,22.28
68,42,1426.21,15.69
68,43,1258.68,13.76
68,44,2667.06,36.83
68,45,441.32,3.49
68,46,698.05,8.59
68,47,774.79,11.38
68,48,937.61,11.3
68,49,1365.48,15.05
68,50,1445,14.29
68,51,1025,14.3
68,52,442.83,4.34
68,53,2309.83,33.36
68,54,1983.39,30.1
68,55,1960.11,28.04
68,56,1391.29,16
68,57,1022.92,10.68
68,58,1148.39,14.47
68,59,938.62,11.37
68,60,1640.34,22.41
68,61,545.22,6.72
68,62,1907.32,27.81
68,63,2120.76,29.82
68,64,1073.71,16.29
68,65,965.58,14.38
68,66,680.17,8.65
68,67,353.74,2.61
68,68,0,0
68,69,678.42,7.06
68,70,529.43,5.48
68,71,1832.18,26.31
68,72,524.13,6.31
68,73,781.52,10.2
68,74,452.3,5.98
68,75,995.6,13.86
68,76,1277.07,18.17
68,77,1471.83,19.81
68,78,2097.9,29.62
68,79,1805.28,23.34
68,80,1501.79,16.65
68,81,1533.04,17.14
68,82,1486.8,16.37
68,83,1385.49,19.15
68,84,1238.16,16.86
68,85,910.03,13.03
68,86,1098.07,14.87
68,87,916.22,13.01
68,88,2041.91,30.11
68,89,1711.2,18.6
68,90,1322.78,13.72
68,91,1230.13,13.03
68,92,796.34,10.42
68,93,569.67,8.31
68,94,409.01,6.29
68,95,699.76,8.35
68,96,927.64,12.49
68,97,395.69,4.18
68,98,411.6,6.15
68,99,1116.62,12.97
68,100,729.98,11.13
68,101,607.61,8.18
68,102,2449.06,34.58
68,103,587.75,6.84
68,104,974.91,10.11
68,105,681.89,7.59
68,106,1304.57,14.53
68,107,1193.86,12.12
68,108,841.1,10.13
68,109,545.63,7.96
68,110,676.4,8.09
68,111,753.33,9.93
68,112,287.21,3.45
68,113,1450.67,18.73
68,114,439.5,5.98
69,1,854.53,9.58
69,2,657.53,7.84
69,3,646.14,6.48
69,4,700.35,7.71
69,5,807.45,8.71
69,6,646.74,8.2
69,7,428.17,4.96
69,8,757.8,7.12
69,9,884.31,9.09
69,10,699.17,6.23
69,11,748.44,7.6
69,12,718.23,6.41
69,13,1301.29,14.72
69,14,1556.88,18.19
69,15,1199.67,16.03
69,16,1471.65,16.51
69,17,1410.54,16.55
69,18,1234.32,15.08
69,19,2031.41,20.19
69,20,843.1,7.89
69,21,777.79,10.02
69,22,599.77,6.9
69,23,976.45,10.7
69,24,471.09,4.88
69,25,1244.32,12.7
69,26,984.72,11.51
69,27,359.11,3.33
69,28,683.37,7.41
69,29,490.4,5.49
69,30,751.61,8.67
69,31,712.21,8.13
69,32,739.54,8.46
69,33,1441.72,15.86
69,34,1066.31,12.88
69,35,1465.27,16.75
69,36,421.85,4.01
69,37,762.41,7.39
69,38,735.36,6.77
69,39,1309.67,16.92
69,40,1798.08,23.64
69,41,1353.66,18.45
69,42,1027.81,12.26
69,43,964.01,9.62
69,44,2351.21,29.26
69,45,570.18,4.83
69,46,1316.08,16.06
69,47,1392.82,18.86
69,48,1440.57,17.01
69,49,1624.82,18.2
69,50,1947.97,20.01
69,51,1611.6,17.4
69,52,998.76,10.73
69,53,1993.98,25.79
69,54,1600.79,19.17
69,55,1544.99,17.66
69,56,855.29,7.78
69,57,755.25,6.86
69,58,1358.59,15.94
69,59,1416.94,15.74
69,60,1239.62,13.13
69,61,599.23,6.45
69,62,1591.47,20.24
69,63,1804.92,22.25
69,64,1691.73,23.77
69,65,1583.6,21.85
69,66,569.97,5.03
69,67,594,5.31
69,68,697.25,6.95
69,69,0,0
69,70,473.05,4.02
69,71,1516.33,18.74
69,72,1142.16,13.79
69,73,1092.26,11.82
69,74,1070.32,13.45
69,75,1613.63,21.33
69,76,1840.84,21.37
69,77,2035.6,23
69,78,1782.05,22.05
69,79,1540.67,18.63
69,80,1175.36,14.68
69,81,1265.37,13.32
69,82,932.49,10.85
69,83,1127.99,15.2
69,84,1003.13,11.76
69,85,971.48,11.1
69,86,895.2,9.85
69,87,968.15,10.06
69,88,1726.06,22.54
69,89,1333.29,15.71
69,90,974.74,10.05
69,91,951.77,9.39
69,92,929.92,11.11
69,93,842.77,9.27
69,94,689.24,5.65
69,95,718.46,7.3
69,96,1137.83,13.97
69,97,720.7,9.49
69,98,905.79,10.69
69,99,1309.47,14.86
69,100,804.25,9.67
69,101,916.89,11.88
69,102,2133.21,27.01
69,103,458.79,3.11
69,104,564.89,4.12
69,105,735.9,7.32
69,106,1026.21,10.88
69,107,899.18,7.98
69,108,1314.01,15.3
69,109,946.15,11.28
69,110,1294.42,15.56
69,111,1153.85,13.25
69,112,905.24,10.92
69,113,2068.7,26.2
69,114,842.14,7.64
70,1,876.45,9.73
70,2,694.64,7.8
70,3,668.06,6.63
70,4,722.27,7.86
70,5,829.36,8.86
70,6,683.85,8.16
70,7,442.76,5.1
70,8,902.07,9.05
70,9,1050.63,10.63
70,10,907.73,8.63
70,11,914.77,9.13
70,12,884.55,7.94
70,13,1323.2,14.87
70,14,1811.39,19.2
70,15,1488.23,17.51
70,16,1622.94,19.32
70,17,1468.35,17.64
70,18,1323.27,15.6
70,19,2053.32,20.34
70,20,871.01,8.84
70,21,814.91,9.98
70,22,636.88,6.85
70,23,998.36,10.85
70,24,686.03,6.12
70,25,1266.23,12.85
70,26,924.33,11.01
70,27,513.28,5.42
70,28,705.28,7.56
70,29,411.84,3.31
70,30,773.52,8.82
70,31,651.82,7.63
70,32,612.55,8.28
70,33,1622.51,20.42
70,34,1354.87,14.36
70,35,1753.83,18.22
70,36,735.05,6.69
70,37,790.31,8.33
70,38,1011.31,10.6
70,39,1147.29,15.6
70,40,1635.69,22.32
70,41,1642.22,19.92
70,42,1302.81,13.8
70,43,1108.28,11.56
70,44,2453.94,31.88
70,45,607.29,4.79
70,46,1153.69,14.74
70,47,1230.44,17.54
70,48,1317.74,13.16
70,49,1564.43,17.7
70,50,1825.14,16.16
70,51,1405.14,16.16
70,52,836.37,9.42
70,53,2096.71,28.41
70,54,1770.27,25.16
70,55,1746.99,23.09
70,56,1044.68,9.94
70,57,899.52,8.79
70,58,1298.2,15.45
70,59,1318.76,13.24
70,60,1427.22,17.47
70,61,636.34,6.41
70,62,1694.2,22.86
70,63,1907.65,24.87
70,64,1529.35,22.45
70,65,1421.22,20.54
70,66,442.88,3.94
70,67,569.57,4.69
70,68,603.82,5.16
70,69,412.67,3.01
70,70,0,0
70,71,1619.06,21.37
70,72,979.77,12.47
70,73,1031.88,11.33
70,74,907.93,12.14
70,75,1422.09,16.59
70,76,1731.32,20.99
70,77,1926.08,22.63
70,78,1884.78,24.67
70,79,1592.16,18.39
70,80,1378.39,14.76
70,81,1409.63,15.25
70,82,1221.05,12.32
70,83,1172.37,14.2
70,84,1025.04,11.91
70,85,911.09,10.6
70,86,917.12,10
70,87,917.28,10.58
70,88,1828.79,25.16
70,89,1587.8,16.72
70,90,1199.38,11.83
70,91,1106.72,11.14
70,92,869.53,10.62
70,93,782.38,8.77
70,94,482.78,4.42
70,95,658.07,6.81
70,96,1077.44,13.47
70,97,757.82,9.45
70,98,848.22,12.29
70,99,1249.08,14.36
70,100,743.86,9.18
70,101,954,11.84
70,102,2235.94,29.64
70,103,531.76,3.82
70,104,709.15,6.06
70,105,773.01,7.28
70,106,1181.17,12.64
70,107,1043.45,9.91
70,108,1221.24,11.99
70,109,816.81,9.23
70,110,1089.58,10.91
70,111,1024.51,11.2
70,112,742.85,9.61
70,113,1906.31,24.88
70,114,635.67,6.4
71,1,885.07,12.62
71,2,1951.99,28.41
71,3,1279.42,17.48
71,4,957.02,14.67
71,5,991.07,15.06
71,6,1941.21,28.76
71,7,1253.62,17.98
71,8,1584.55,20.61
71,9,848.55,9.67
71,10,1507.49,18.82
71,11,1036.29,12.62
71,12,1243.14,14.38
71,13,651.47,7.55
71,14,916.43,11.31
71,15,1251.53,17.78
71,16,520.28,4.3
71,17,500.68,5.11
71,18,771.73,8.53
71,19,1556.53,14.25
71,20,1133.89,12.66
71,21,2072.26,30.59
71,22,1894.23,27.46
71,23,842.85,12.76
71,24,1354.32,15.08
71,25,1148.21,14.94
71,26,1463.31,20.53
71,27,1274.53,19.08
71,28,1170.88,16.86
71,29,1784.86,26.05
71,30,1060.98,16.85
71,31,1313.65,19.33
71,32,1753.53,27.04
71,33,486.69,3.81
71,34,702.72,6.08
71,35,710.1,6.14
71,36,1432.73,16.35
71,37,1215.28,13.99
71,38,1322.29,12.66
71,39,2281.39,30.72
71,40,2377.69,33.56
71,41,1099.88,11.65
71,42,1040.81,10.14
71,43,1844.37,24.26
71,44,1201.63,13.76
71,45,1864.65,25.39
71,46,2287.8,29.86
71,47,2207.71,31.54
71,48,1926.17,25.94
71,49,2110.41,27.13
71,50,2433.56,28.94
71,51,2105.99,28.01
71,52,1977.35,28.19
71,53,844.4,10.29
71,54,517.96,7.03
71,55,494.68,4.97
71,56,1012.51,11.66
71,57,1461.06,18.78
71,58,1844.18,24.87
71,59,1902.53,24.67
71,60,610.59,6.32
71,61,1893.7,27.01
71,62,350.88,3.3
71,63,449.33,4.07
71,64,2271.34,33.69
71,65,2163.21,31.77
71,66,1575.89,20.94
71,67,1888.47,25.87
71,68,1858.67,28.44
71,69,1536.8,22.06
71,70,1767.52,24.58
71,71,0,0
71,72,2120.74,31.24
71,73,1591.36,22.04
71,74,2048.54,27.69
71,75,2146.55,30.71
71,76,2326.44,30.3
71,77,2521.2,31.93
71,78,396.19,3.27
71,79,445.08,4.12
71,80,1227.22,16.42
71,81,1565.38,19.43
71,82,850.59,8.32
71,83,736.68,9.85
71,84,755.35,10.32
71,85,1379.22,20.16
71,86,1142.02,17.39
71,87,1269.65,18.34
71,88,576.48,7.04
71,89,998.57,9.14
71,90,1179.82,13.78
71,91,1466.3,18.58
71,92,1415.51,20.04
71,93,1458.53,20.4
71,94,1623.36,22.92
71,95,1481.86,20.81
71,96,1623.43,22.9
71,97,2006.44,31.31
71,98,1989.2,31.06
71,99,1747.78,23.88
71,100,1289.84,18.6
71,101,2211.35,32.44
71,102,983.63,11.51
71,103,1819.47,24.68
71,104,1705.41,16.07
71,105,2030.36,27.88
71,106,1540.74,20.08
71,107,1828.29,23.28
71,108,1799.61,24.23
71,109,1623.3,23.28
71,110,1995.86,25.92
71,111,1802.17,23.94
71,112,1883.83,28.38
71,113,2648.31,36.12
71,114,1758.88,24.15
72,1,1383.78,17.81
72,2,807.95,10.29
72,3,1342.54,16.23
72,4,1290.62,16.43
72,5,1397.72,17.43
72,6,738.32,9.08
72,7,1117.23,14.69
72,8,1485.17,17.09
72,9,1668.79,20.99
72,10,1490.83,16.67
72,11,1555.59,18.33
72,12,1525.38,17.14
72,13,1830.54,22.95
72,14,2394.49,27.23
72,15,2100.77,26.02
72,16,2130.28,27.4
72,17,1975.69,25.73
72,18,1830.6,23.68
72,19,2560.66,28.42
72,20,1545.49,18.43
72,21,928.22,12.47
72,22,817.05,10.67
72,23,1505.69,18.93
72,24,1326.86,15.32
72,25,1802.01,21.11
72,26,1190.65,14.93
72,27,1187.76,15.02
72,28,1150.2,14.84
72,29,711.26,8.58
72,30,1252.99,16.08
72,31,900.27,12.66
72,32,476.59,5.72
72,33,2129.85,28.5
72,34,2004.14,23.67
72,35,2403.09,27.53
72,36,1375.87,15.89
72,37,1464.79,17.93
72,38,1594.41,18.64
72,39,650.06,6.77
72,40,1138.47,13.49
72,41,2254.75,28.43
72,42,1885.91,21.84
72,43,1718.38,19.91
72,44,2961.28,39.97
72,45,901.02,9.64
72,46,568.72,4.18
72,47,733.21,8.71
72,48,924.16,9.7
72,49,1352.03,13.45
72,50,1431.55,12.69
72,51,998.87,12.14
72,52,521.8,5.09
72,53,2604.04,36.5
72,54,2277.6,33.24
72,55,2254.33,31.17
72,56,1685.51,19.14
72,57,1482.62,16.83
72,58,1179.25,12.37
72,59,925.17,9.77
72,60,1934.56,25.55
72,61,1004.92,12.87
72,62,2201.54,30.94
72,63,2414.98,32.95
72,64,1032.12,13.62
72,65,923.99,11.7
72,66,974.38,11.79
72,67,813.44,8.76
72,68,581.73,7.11
72,69,1061.94,12.32
72,70,912.94,10.74
72,71,2126.4,29.45
72,72,0,0
72,73,1033.18,9.64
72,74,300.83,2.67
72,75,954.02,11.18
72,76,1235.49,15.5
72,77,1430.24,17.13
72,78,2392.11,32.75
72,79,2099.5,26.47
72,80,1961.49,22.79
72,81,1992.74,23.28
72,82,1870.32,21.63
72,83,1679.71,22.28
72,84,1532.37,19.99
72,85,1204.25,16.16
72,86,1392.29,18.01
72,87,1210.44,16.14
72,88,2336.13,33.25
72,89,2170.9,24.75
72,90,1782.48,19.87
72,91,1689.83,19.18
72,92,1090.56,13.55
72,93,863.89,11.45
72,94,703.23,9.43
72,95,993.98,11.49
72,96,1098.14,11.29
72,97,748.51,10.01
72,98,731.27,9.75
