O,D,Walk_time,Walk_dist
98,18,14321.22,19.89
98,19,21191.51,29.43
98,20,11613.46,16.13
98,21,3618.91,5.03
98,22,4343.76,6.03
98,23,13277.48,18.44
98,24,9890.1,13.74
98,25,14190.55,19.71
98,26,11049.67,15.35
98,27,8733.72,12.13
98,28,10840.65,15.06
98,29,5417.72,7.52
98,30,11817.65,16.41
98,31,9474.78,13.16
98,32,3446.54,4.79
98,33,16784.6,23.31
98,34,15146.68,21.04
98,35,17487.14,24.29
98,36,9340.67,12.97
98,37,11024.34,15.31
98,38,10175.32,14.13
98,39,8682.29,12.06
98,40,14041.99,19.5
98,41,16632.66,23.1
98,42,12342.65,17.14
98,43,10735.59,14.91
98,44,27064.9,37.59
98,45,4253.52,5.91
98,46,7620.15,10.58
98,47,9290.04,12.9
98,48,10529.23,14.62
98,49,12669.38,17.6
98,50,12078.13,16.78
98,51,10798.41,15
98,52,4992.78,6.93
98,53,23423.86,32.53
98,54,19478.1,27.05
98,55,18263.62,25.37
98,56,11883.42,16.5
98,57,8857.68,12.3
98,58,12283.39,17.06
98,59,10397.01,14.44
98,60,15182.33,21.09
98,61,5394.68,7.49
98,62,19508.15,27.09
98,63,21028.48,29.21
98,64,15088.4,20.96
98,65,12812.74,17.8
98,66,7600.03,10.56
98,67,4085.91,5.67
98,68,3400.89,4.72
98,69,7014.28,9.74
98,70,5810.25,8.07
98,71,18718.39,26
98,72,5210.72,7.24
98,73,9771.8,13.57
98,74,6377.61,8.86
98,75,12923.61,17.95
98,76,14687.7,20.4
98,77,16008.4,22.23
98,78,20644.4,28.67
98,79,17494.29,24.3
98,80,12817.75,17.8
98,81,13346.31,18.54
98,82,13362.7,18.56
98,83,15330.23,21.29
98,84,13555.4,18.83
98,85,12206.99,16.95
98,86,12940.69,17.97
98,87,11885.98,16.51
98,88,21432.29,29.77
98,89,14837.43,20.61
98,90,11239.6,15.61
98,91,10144.77,14.09
98,92,10115.2,14.05
98,93,8707.64,12.09
98,94,6806.07,9.45
98,95,8243.78,11.45
98,96,11090.75,15.4
98,97,1853.53,2.57
98,98,0,0
98,99,11836.23,16.44
98,100,11078.91,15.39
98,101,3044.97,4.23
98,102,24074.4,33.44
98,103,5826.04,8.09
98,104,7868.01,10.93
98,105,6502.2,9.03
98,106,11445.83,15.9
98,107,9976.88,13.86
98,108,9235.86,12.83
98,109,8196.53,11.38
98,110,8810.95,12.24
98,111,8863.67,12.31
98,112,3548.05,4.93
98,113,16701.44,23.2
98,114,6269.98,8.71
99,1,8083.27,11.23
99,2,11714.5,16.27
99,3,7492.25,10.41
99,4,6637.52,9.22
99,5,5934.71,8.24
99,6,10848.22,15.07
99,7,6232.68,8.66
99,8,12462.07,17.31
99,9,10658.7,14.8
99,10,11069.19,15.37
99,11,10368.31,14.4
99,12,10824.73,15.03
99,13,9972.33,13.85
99,14,18343.5,25.48
99,15,17100.16,23.75
99,16,14449.94,20.07
99,17,13090.83,18.18
99,18,11562.87,16.06
99,19,15467.89,21.48
99,20,9065.32,12.59
99,21,13257.68,18.41
99,22,11134.96,15.47
99,23,7368.81,10.23
99,24,9015.59,12.52
99,25,8201.4,11.39
99,26,1763.85,2.45
99,27,7933.12,11.02
99,28,5216.28,7.24
99,29,7181.48,9.97
99,30,4516,6.27
99,31,4075.75,5.66
99,32,8782.03,12.2
99,33,15193.71,21.1
99,34,14569.18,20.24
99,35,17211.55,23.91
99,36,9986.29,13.87
99,37,8862.16,12.31
99,38,12142.56,16.86
99,39,7330.7,10.18
99,40,8846.16,12.29
99,41,18934.64,26.3
99,42,14856.93,20.63
99,43,15035.06,20.88
99,44,24121.1,33.5
99,45,9879.71,13.72
99,46,6838.18,9.5
99,47,7206.2,10.01
99,48,3549.87,4.93
99,49,3213.05,4.46
99,50,4921.88,6.84
99,51,4648.1,6.46
99,52,7775.48,10.8
99,53,21368.71,29.68
99,54,18972.07,26.35
99,55,17234.77,23.94
99,56,12079.34,16.78
99,57,12392.73,17.21
99,58,1918.06,2.66
99,59,3965.12,5.51
99,60,12969.57,18.01
99,61,11081.48,15.39
99,62,17007.67,23.62
99,63,17285.26,24.01
99,64,7184,9.98
99,65,7813.74,10.85
99,66,6554.38,9.1
99,67,9196.19,12.77
99,68,9136.87,12.69
99,69,8437.13,11.72
99,70,7435.36,10.33
99,71,15220.65,21.14
99,72,8328.67,11.57
99,73,2693.32,3.74
99,74,6367.38,8.84
99,75,6773.3,9.41
99,76,5955.29,8.27
99,77,7276,10.11
99,78,16217.82,22.53
99,79,12643.21,17.56
99,80,16067.63,22.32
99,81,16596.19,23.05
99,82,13532.17,18.79
99,83,10521.39,14.61
99,84,9768.94,13.57
99,85,2724.71,3.78
99,86,5676.59,7.88
99,87,3648.99,5.07
99,88,18963.35,26.34
99,89,16925.94,23.51
99,90,13817.42,19.19
99,91,13453.42,18.69
99,92,2668.4,3.71
99,93,3558.67,4.94
99,94,5473.06,7.6
99,95,5252.11,7.29
99,96,1302.81,1.81
99,97,12223.8,16.98
99,98,11836.23,16.44
99,99,0,0
99,100,3105.58,4.31
99,101,14611.8,20.29
99,102,21130.6,29.35
99,103,9662.58,13.42
99,104,9848.94,13.68
99,105,11457.87,15.91
99,106,14854.09,20.63
99,107,15183.79,21.09
99,108,3773.46,5.24
99,109,4076.75,5.66
99,110,4789.08,6.65
99,111,3580.36,4.97
99,112,9196.91,12.77
99,113,9439.92,13.11
99,114,5986.98,8.32
100,1,5065.89,7.04
100,2,10987.75,15.26
100,3,4571.72,6.35
100,4,3620.14,5.03
100,5,2958.77,4.11
100,6,10121.47,14.06
100,7,3312.15,4.6
100,8,10245.79,14.23
100,9,7641.31,10.61
100,10,8794.2,12.21
100,11,7350.92,10.21
100,12,7807.34,10.84
100,13,6996.39,9.72
100,14,15320.48,21.28
100,15,14082.77,19.56
100,16,11474,15.94
100,17,10067.8,13.98
100,18,8539.84,11.86
100,19,12491.95,17.35
100,20,6047.94,8.4
100,21,12530.93,17.4
100,22,10220.45,14.2
100,23,4392.87,6.1
100,24,6095.05,8.47
100,25,5225.46,7.26
100,26,1397.58,1.94
100,27,5184.77,7.2
100,28,2270.57,3.15
100,29,6454.73,8.97
100,30,1540.06,2.14
100,31,1675.86,2.33
100,32,8024.72,11.15
100,33,12170.69,16.9
100,34,11546.16,16.04
100,35,14188.53,19.71
100,36,7463.69,10.37
100,37,5844.77,8.12
100,38,9125.18,12.67
100,39,7817.06,10.86
100,40,11245.25,15.62
100,41,15917.26,22.11
100,42,11839.54,16.44
100,43,12818.78,17.8
100,44,21145.16,29.37
100,45,9087.01,12.62
100,46,7461.38,10.36
100,47,7692.56,10.68
100,48,5624.79,7.81
100,49,5937.16,8.25
100,50,6996.79,9.72
100,51,6723.02,9.34
100,52,7544.72,10.48
100,53,18392.77,25.55
100,54,15949.05,22.15
100,55,14211.74,19.74
100,56,9061.96,12.59
100,57,10117.75,14.05
100,58,4642.17,6.45
100,59,4628.49,6.43
100,60,9946.54,13.81
100,61,9890.38,13.74
100,62,14031.72,19.49
100,63,14309.32,19.87
100,64,9908.11,13.76
100,65,9888.66,13.73
100,66,4580.54,6.36
100,67,8403.49,11.67
100,68,8379.56,11.64
100,69,6553.91,9.1
100,70,6192.77,8.6
100,71,12244.71,17.01
100,72,8217.75,11.41
100,73,2656.74,3.69
100,74,6256.46,8.69
100,75,8848.22,12.29
100,76,8679.4,12.05
100,77,10000.11,13.89
100,78,13241.88,18.39
100,79,9667.26,13.43
100,80,13050.24,18.13
100,81,13578.81,18.86
100,82,10514.79,14.6
100,83,7498.37,10.41
100,84,6745.92,9.37
100,85,1302.58,1.81
100,86,2700.65,3.75
100,87,1350.37,1.88
100,88,15987.41,22.21
100,89,13908.56,19.32
100,90,10800.03,15
100,91,10436.03,14.49
100,92,1329.73,1.85
100,93,2690.15,3.74
100,94,4715.74,6.55
100,95,3611.42,5.02
100,96,2871.05,3.99
100,97,11497.04,15.97
100,98,11078.91,15.39
100,99,3105.58,4.31
100,100,0,0
100,101,13741.06,19.09
100,102,18154.65,25.22
100,103,7953.73,11.05
100,104,7632.66,10.6
100,105,9749.02,13.54
100,106,11836.71,16.44
100,107,13474.93,18.72
100,108,4436.84,6.16
100,109,3802.01,5.28
100,110,5452.46,7.57
100,111,3830.61,5.32
100,112,8886.22,12.34
100,113,12164.03,16.89
100,114,5729.03,7.96
101,1,13762.39,19.11
101,2,3197.85,4.44
101,3,11995.59,16.66
101,4,13262.03,18.42
101,5,14080.33,19.56
101,6,3881.83,5.39
101,7,11290.87,15.68
101,8,7809.22,10.85
101,9,14321.29,19.89
101,10,9441.55,13.11
101,11,14052.23,19.52
101,12,11929.36,16.57
101,13,16868.64,23.43
101,14,18023.73,25.03
101,15,15257.3,21.19
101,16,18572.15,25.79
101,17,17535.27,24.35
101,18,15524.88,21.56
101,19,22395.17,31.1
101,20,13377.85,18.58
101,21,2321.36,3.22
101,22,4307.74,5.98
101,23,14732.25,20.46
101,24,11654.5,16.19
101,25,15645.32,21.73
101,26,13825.24,19.2
101,27,10172.23,14.13
101,28,12571.81,17.46
101,29,7401.07,10.28
101,30,13685.82,19.01
101,31,12009.47,16.68
101,32,6066.12,8.43
101,33,17988.26,24.98
101,34,16350.34,22.71
101,35,18690.8,25.96
101,36,10707.81,14.87
101,37,12788.73,17.76
101,38,11337.05,15.75
101,39,11603.52,16.12
101,40,16963.22,23.56
101,41,17794.39,24.71
101,42,13504.38,18.76
101,43,10042.59,13.95
101,44,28268.56,39.26
101,45,5720.02,7.94
101,46,10365.98,14.4
101,47,12211.27,16.96
101,48,13450.46,18.68
101,49,15590.61,21.65
101,50,14999.36,20.83
101,51,13719.64,19.06
101,52,7914.01,10.99
101,53,24627.52,34.21
101,54,20681.76,28.73
101,55,19467.28,27.04
101,56,13087.08,18.18
101,57,10019.41,13.92
101,58,15204.62,21.12
101,59,13318.24,18.5
101,60,16385.99,22.76
101,61,4753.26,6.6
101,62,20711.81,28.77
101,63,22232.14,30.88
101,64,18009.63,25.01
101,65,15733.97,21.85
101,66,9583.38,13.31
101,67,5843.12,8.12
101,68,5404.54,7.51
101,69,8616.97,11.97
101,70,7793.6,10.82
101,71,19922.05,27.67
101,72,7972.41,11.07
101,73,12547.37,17.43
101,74,9298.84,12.92
101,75,15844.84,22.01
101,76,17608.93,24.46
101,77,18929.63,26.29
101,78,21848.06,30.34
101,79,18697.95,25.97
101,80,13979.48,19.42
101,81,14508.04,20.15
101,82,14566.36,20.23
101,83,17220.75,23.92
101,84,14993.91,20.83
101,85,14686.48,20.4
101,86,14489.88,20.13
101,87,14217.87,19.75
101,88,22635.96,31.44
101,89,15999.16,22.22
101,90,12401.33,17.22
101,91,11306.5,15.7
101,92,12890.78,17.9
101,93,11483.21,15.95
101,94,9120.47,12.67
101,95,10227.13,14.2
101,96,13797.33,19.16
101,97,2246.89,3.12
101,98,3044.97,4.23
101,99,14611.8,20.29
101,100,13741.06,19.09
101,101,0,0
101,102,25278.06,35.11
101,103,7151.79,9.93
101,104,9029.74,12.54
101,105,5839.95,8.11
101,106,10608.44,14.73
101,107,9283.89,12.89
101,108,12157.09,16.89
101,109,10972.1,15.24
101,110,11732.18,16.29
101,111,11784.9,16.37
101,112,6423.57,8.92
101,113,19622.68,27.25
101,114,9151.74,12.71
102,1,14468.74,20.1
102,2,22122.62,30.73
102,3,16931.75,23.52
102,4,15390.61,21.38
102,5,15503.58,21.53
102,6,22101.9,30.7
102,7,18044.73,25.06
102,8,17784.03,24.7
102,9,13103.97,18.2
102,10,15855.39,22.02
102,11,14343.77,19.92
102,12,15004.29,20.84
102,13,11158.27,15.5
102,14,8562.98,11.89
102,15,13447.92,18.68
102,16,9798.63,13.61
102,17,9641.31,13.39
102,18,11635.22,16.16
102,19,12039.37,16.72
102,20,15533.46,21.57
102,21,23245.81,32.29
102,22,21263.87,29.53
102,23,13845.45,19.23
102,24,16232.26,22.55
102,25,14002.21,19.45
102,26,19422.6,26.98
102,27,17928.74,24.9
102,28,17340.93,24.08
102,29,20253.44,28.13
102,30,16723.69,23.23
102,31,18885.52,26.23
102,32,22362.18,31.06
102,33,7446.6,10.34
102,34,9266.69,12.87
102,35,7119.07,9.89
102,36,15971.27,22.18
102,37,15848.07,22.01
102,38,14183.94,19.7
102,39,25354.41,35.21
102,40,29133.9,40.46
102,41,11030.66,15.32
102,42,11864.51,16.48
102,43,19806.14,27.51
102,44,2990.53,4.15
102,45,20521.29,28.5
102,46,24995.88,34.72
102,47,25229.91,35.04
102,48,23513.44,32.66
102,49,23976.46,33.3
102,50,24885.45,34.56
102,51,24611.68,34.18
102,52,22726,31.56
102,53,3237.73,4.5
102,54,4616.01,6.41
102,55,5818.36,8.08
102,56,13007.33,18.07
102,57,16401.55,22.78
102,58,22748.81,31.6
102,59,22517.15,31.27
102,60,9905.09,13.76
102,61,20452.96,28.41
102,62,5540.7,7.7
102,63,4215.01,5.85
102,64,27947.41,38.82
102,65,27777.31,38.58
102,66,19151.89,26.6
102,67,20286.66,28.18
102,68,21673.07,30.1
102,69,18160.59,25.22
102,70,19247.77,26.73
102,71,7188.41,9.98
102,72,25034.3,34.77
102,73,20471.16,28.43
102,74,23790.96,33.04
102,75,26736.88,37.14
102,76,26718.7,37.11
102,77,28039.41,38.94
102,78,4952.46,6.88
102,79,8682.01,12.06
102,80,14291.28,19.85
102,81,16237.15,22.55
102,82,10910.48,15.15
102,83,12197.09,16.94
102,84,13347.19,18.54
102,85,18634.44,25.88
102,86,16314.21,22.66
102,87,17492.25,24.3
102,88,3852.23,5.35
102,89,10365.5,14.4
102,90,13131.52,18.24
102,91,15239.7,21.17
102,92,19192.38,26.66
102,93,20224.66,28.09
102,94,21129.33,29.35
102,95,19758.94,27.44
102,96,20759.71,28.83
102,97,23058,32.03
102,98,24074.4,33.44
102,99,21130.6,29.35
102,100,18154.65,25.22
102,101,25278.06,35.11
102,102,0,0
102,103,18281.13,25.39
102,104,16446.57,22.84
102,105,19663.22,27.31
102,106,17280.55,24
102,107,21733.35,30.19
102,108,22325.49,31.01
102,109,21336.52,29.63
102,110,23566.77,32.73
102,111,21381.63,29.7
102,112,24067.5,33.43
102,113,30203.33,41.95
102,114,22587.2,31.37
103,1,7689.78,10.68
103,2,3996.34,5.55
103,3,5980.15,8.31
103,4,7183.51,9.98
103,5,8073.6,11.21
103,6,3853.55,5.35
103,7,5109.3,7.1
103,8,4046.53,5.62
103,9,7324.36,10.17
103,10,3572.9,4.96
103,11,6891.82,9.57
103,12,4829.08,6.71
103,13,10626.2,14.76
103,14,12155.09,16.88
103,15,9388.66,13.04
103,16,11575.22,16.08
103,17,10538.33,14.64
103,18,8527.94,11.84
103,19,15398.23,21.39
103,20,6340.4,8.81
103,21,5347.63,7.43
103,22,3137.6,4.36
103,23,8559.54,11.89
103,24,4617.04,6.41
103,25,9472.61,13.16
103,26,8867.17,12.32
103,27,3842.36,5.34
103,28,6390.24,8.88
103,29,3284.98,4.56
103,30,7504.25,10.42
103,31,6743.23,9.37
103,32,5034.89,6.99
103,33,10991.33,15.27
103,34,9353.41,12.99
103,35,11693.87,16.24
103,36,3547.4,4.93
103,37,5751.28,7.99
103,38,4772.95,6.63
103,39,9651.99,13.41
103,40,15566.16,21.62
103,41,11925.74,16.56
103,42,7635.73,10.61
103,43,6279.91,8.72
103,44,21271.63,29.54
103,45,2272.93,3.16
103,46,8628.3,11.98
103,47,9650.61,13.4
103,48,10395.49,14.44
103,49,12051.5,16.74
103,50,11944.39,16.59
103,51,11043.93,15.34
103,52,5757.54,8
103,53,17630.58,24.49
103,54,13684.83,19.01
103,55,12470.35,17.32
103,56,6090.15,8.46
103,57,4150.77,5.77
103,58,10912.72,15.16
103,59,9867.91,13.71
103,60,9389.06,13.04
103,61,2319.07,3.22
103,62,13714.87,19.05
103,63,15235.2,21.16
103,64,15333.92,21.3
103,65,14209.57,19.74
103,66,3899.62,5.42
103,67,2496.68,3.47
103,68,3899.72,5.42
103,69,2226.46,3.09
103,70,2279.3,3.17
103,71,12925.12,17.95
103,72,8065.84,11.2
103,73,7839.85,10.89
103,74,7252.93,10.07
103,75,13169.13,18.29
103,76,14582.57,20.25
103,77,15903.28,22.09
103,78,14851.12,20.63
103,79,11701.01,16.25
103,80,8110.83,11.27
103,81,8639.39,12
103,82,7569.42,10.51
103,83,10223.82,14.2
103,84,8640.54,12
103,85,8844.21,12.28
103,86,8483.15,11.78
103,87,7898.87,10.97
103,88,15639.02,21.72
103,89,10130.51,14.07
103,90,6532.69,9.07
103,91,5437.86,7.55
103,92,7932.7,11.02
103,93,6519.9,9.06
103,94,4491.99,6.24
103,95,5152.56,7.16
103,96,9037.94,12.55
103,97,4931.73,6.85
103,98,5826.04,8.09
103,99,9662.58,13.42
103,100,7953.73,11.05
103,101,7151.79,9.93
103,102,18281.13,25.39
103,103,0,0
103,104,2483.48,3.45
103,105,1795.29,2.49
103,106,6738.91,9.36
103,107,5521.2,7.67
103,108,8933.64,12.41
103,109,6425.69,8.92
103,110,8993.14,12.49
103,111,7726.82,10.73
103,112,6453.16,8.96
103,113,16946.97,23.54
103,114,5618.74,7.8
104,1,6049.35,8.4
104,2,5874.3,8.16
104,3,5048.43,7.01
104,4,6074.71,8.44
104,5,7141.88,9.92
104,6,5943.75,8.26
104,7,4709.54,6.54
104,8,3106.37,4.31
104,9,5489.8,7.62
104,10,1611.98,2.24
104,11,5078.74,7.05
104,12,2994.52,4.16
104,13,8693.29,12.07
104,14,10571.21,14.68
104,15,8084.88,11.23
104,16,9740.66,13.53
104,17,8703.78,12.09
104,18,6693.38,9.3
104,19,13563.67,18.84
104,20,4700.09,6.53
104,21,6967.24,9.68
104,22,5015.55,6.97
104,23,7131.88,9.91
104,24,3120.28,4.33
104,25,7826.05,10.87
104,26,8673.01,12.05
104,27,2910.64,4.04
104,28,5990.47,8.32
104,29,4455.79,6.19
104,30,7104.49,9.87
104,31,6422.16,8.92
104,32,6564.53,9.12
104,33,9156.77,12.72
104,34,7518.85,10.44
104,35,9859.31,13.69
104,36,1734.31,2.41
104,37,4110.97,5.71
104,38,2938.39,4.08
104,39,10822.8,15.03
104,40,16736.97,23.25
104,41,10621.97,14.75
104,42,6331.95,8.79
104,43,5511.58,7.66
104,44,19437.07,27
104,45,4617.3,6.41
104,46,9799.11,13.61
104,47,10821.42,15.03
104,48,11566.3,16.06
104,49,12544.52,17.42
104,50,13115.2,18.22
104,51,12214.75,16.97
104,52,6928.35,9.62
104,53,15796.02,21.94
104,54,11850.27,16.46
104,55,10635.79,14.77
104,56,4255.59,5.91
104,57,2846.99,3.95
104,58,11213.39,15.57
104,59,10240.32,14.22
104,60,7554.5,10.49
104,61,4204.64,5.84
104,62,11880.31,16.5
104,63,13400.64,18.61
104,64,16504.73,22.92
104,65,15380.38,21.36
104,66,3797.55,5.27
104,67,4489.01,6.23
104,68,5875.42,8.16
104,69,2362.94,3.28
104,70,3450.11,4.79
104,71,11090.56,15.4
104,72,9236.65,12.83
104,73,8133.74,11.3
104,74,8423.74,11.7
104,75,14339.94,19.92
104,76,15190.51,21.1
104,77,16511.22,22.93
104,78,13016.57,18.08
104,79,9866.46,13.7
104,80,6807.05,9.45
104,81,7335.62,10.19
104,82,5734.86,7.97
104,83,8389.26,11.65
104,84,6805.98,9.45
104,85,8523.14,11.84
104,86,7551.43,10.49
104,87,7499.11,10.42
104,88,13804.46,19.17
104,89,8546.63,11.87
104,90,4923.11,6.84
104,91,4134.08,5.74
104,92,7979.56,11.08
104,93,6706.26,9.31
104,94,5423.71,7.53
104,95,5359.03,7.44
104,96,9224.3,12.81
104,97,6809.68,9.46
104,98,7868.01,10.93
104,99,9848.94,13.68
104,100,7632.66,10.6
104,101,9029.74,12.54
104,102,16446.57,22.84
104,103,2483.48,3.45
104,104,0,0
104,105,3414.9,4.74
104,106,5435.14,7.55
104,107,6411.12,8.9
104,108,10104.45,14.03
104,109,7301.35,10.14
104,110,10163.95,14.12
104,111,8499.2,11.8
104,112,8269.85,11.49
104,113,18117.78,25.16
104,114,6789.55,9.43
105,1,9343.47,12.98
105,2,3504.08,4.87
105,3,7633.84,10.6
105,4,8837.2,12.27
105,5,9727.29,13.51
105,6,4577.94,6.36
105,7,6904.58,9.59
105,8,2756.55,3.83
105,9,8706.45,12.09
105,10,3826.7,5.31
105,11,8437.39,11.72
105,12,6314.52,8.77
105,13,12051.93,16.74
105,14,12408.89,17.23
105,15,9642.46,13.39
105,16,12957.31,18
105,17,11920.42,16.56
105,18,9910.04,13.76
105,19,16780.32,23.31
105,20,7994.09,11.1
105,21,4092.31,5.68
105,22,2514.38,3.49
105,23,10213.23,14.19
105,24,6270.73,8.71
105,25,11126.3,15.45
105,26,10662.45,14.81
105,27,5496.05,7.63
105,28,8185.52,11.37
105,29,5080.26,7.06
105,30,9299.54,12.92
105,31,8538.51,11.86
105,32,6244.45,8.67
105,33,12373.42,17.19
105,34,10735.5,14.91
105,35,13075.96,18.16
105,36,5092.96,7.07
105,37,7404.97,10.28
105,38,5722.21,7.95
105,39,11447.27,15.9
105,40,17361.45,24.11
105,41,12179.55,16.92
105,42,7889.53,10.96
105,43,4989.93,6.93
105,44,22653.72,31.46
105,45,3251.5,4.52
105,46,10423.58,14.48
105,47,11445.9,15.9
105,48,12190.78,16.93
105,49,13846.79,19.23
105,50,13739.67,19.08
105,51,12839.22,17.83
105,52,7552.83,10.49
105,53,19012.67,26.41
105,54,15066.92,20.93
105,55,13852.44,19.24
105,56,7472.24,10.38
105,57,4404.57,6.12
105,58,12708.01,17.65
105,59,11663.19,16.2
105,60,10771.15,14.96
105,61,1329.71,1.85
105,62,15096.96,20.97
105,63,16617.29,23.08
105,64,17129.21,23.79
105,65,16004.86,22.23
105,66,5694.9,7.91
105,67,3983.41,5.53
105,68,5255.65,7.3
105,69,4021.75,5.59
105,70,4074.59,5.66
105,71,14307.21,19.87
105,72,9487.98,13.18
105,73,9635.14,13.38
105,74,9048.21,12.57
105,75,14964.42,20.78
105,76,16377.86,22.75
105,77,17698.56,24.58
105,78,16233.21,22.55
105,79,13083.11,18.17
105,80,8364.63,11.62
105,81,8893.2,12.35
105,82,8951.51,12.43
105,83,11605.91,16.12
105,84,10022.63,13.92
105,85,10639.49,14.78
105,86,10136.84,14.08
105,87,9694.16,13.46
105,88,17021.11,23.64
105,89,10384.31,14.42
105,90,6786.49,9.43
105,91,5691.66,7.91
105,92,9727.99,13.51
105,93,8315.19,11.55
105,94,6287.27,8.73
105,95,6947.84,9.65
105,96,10833.23,15.05
105,97,5051.97,7.02
105,98,6502.2,9.03
105,99,11457.87,15.91
105,100,9749.02,13.54
105,101,5839.95,8.11
105,102,19663.22,27.31
105,103,1795.29,2.49
105,104,3414.9,4.74
105,105,0,0
105,106,5555.77,7.72
105,107,4237.57,5.89
105,108,10728.92,14.9
105,109,8220.98,11.42
105,110,10788.42,14.98
105,111,9522.1,13.23
105,112,7713.23,10.71
105,113,18742.25,26.03
105,114,7414.03,10.3
106,1,8491.91,11.79
106,2,8272.56,11.49
106,3,7756.47,10.77
106,4,8725.57,12.12
106,5,9809.84,13.62
106,6,9521.57,13.22
106,7,8922.15,12.39
106,8,2813.16,3.91
106,9,6827.61,9.48
106,10,3972.48,5.52
106,11,6603.6,9.17
106,12,5201.41,7.22
106,13,10338.05,14.36
106,14,9993.95,13.88
106,15,6448.57,8.96
106,16,10726.01,14.9
106,17,9689.13,13.46
106,18,7839.11,10.89
106,19,14549.03,20.21
106,20,7116.33,9.88
106,21,8833.5,12.27
106,22,7282.86,10.12
106,23,9382.72,13.03
106,24,6179.41,8.58
106,25,10268.61,14.26
106,26,13146.09,18.26
106,27,7307.54,10.15
106,28,10183.55,14.14
106,29,9377.26,13.02
106,30,10417.78,14.47
106,31,11251.01,15.63
106,32,11188.08,15.54
106,33,10142.12,14.09
106,34,8352.83,11.6
106,35,10693.29,14.85
106,36,5098.54,7.08
106,37,6627.1,9.2
106,38,3720.95,5.17
106,39,15744.27,21.87
106,40,21716.81,30.16
106,41,8985.66,12.48
106,42,5474.59,7.6
106,43,4835.27,6.72
106,44,20271.06,28.15
106,45,8195.12,11.38
106,46,14720.58,20.45
106,47,15742.9,21.87
106,48,16002.48,22.23
106,49,17453.49,24.24
106,50,18159.77,25.22
106,51,17194.59,23.88
106,52,11849.82,16.46
106,53,16630.01,23.1
106,54,12684.26,17.62
106,55,11469.78,15.93
106,56,5401.32,7.5
106,57,2635.49,3.66
106,58,16122.37,22.39
106,59,15149.3,21.04
106,60,8539.86,11.86
106,61,6098.19,8.47
106,62,12865.67,17.87
106,63,14254.52,19.8
106,64,21328.2,29.62
106,65,20360.22,28.28
106,66,8675.37,12.05
106,67,8927.03,12.4
106,68,10199.28,14.17
106,69,7284.41,10.12
106,70,8371.59,11.63
106,71,12075.92,16.77
106,72,14158.12,19.66
106,73,13042.72,18.12
106,74,13345.21,18.54
106,75,19319.78,26.83
106,76,20099.48,27.92
106,77,21420.19,29.75
106,78,14001.92,19.45
106,79,10851.81,15.07
106,80,5170.74,7.18
106,81,5699.31,7.92
106,82,6720.22,9.33
106,83,9580.87,13.31
106,84,8332.08,11.57
106,85,12496.23,17.36
106,86,10219.39,14.19
106,87,11354.04,15.77
106,88,14638.45,20.33
106,89,7969.38,11.07
106,90,4371.55,6.07
106,91,2497.77,3.47
106,92,12565.69,17.45
106,93,11615.24,16.13
106,94,10332.68,14.35
106,95,10268,14.26
106,96,14133.28,19.63
106,97,9820.45,13.64
106,98,11445.83,15.9
106,99,14854.09,20.63
106,100,11836.71,16.44
106,101,10608.44,14.73
106,102,17280.55,24
106,103,6738.91,9.36
106,104,5435.14,7.55
106,105,5555.77,7.72
106,106,0,0
106,107,6722.96,9.34
106,108,14726.91,20.45
106,109,12210.32,16.96
106,110,15143.79,21.03
106,111,13408.18,18.62
106,112,12656.86,17.58
106,113,23097.62,32.08
106,114,11711.02,16.27
107,1,11955.21,16.6
107,2,6948.02,9.65
107,3,10737.44,14.91
107,4,11918.9,16.55
107,5,13209.84,18.35
107,6,8052.63,11.18
107,7,10630.5,14.76
107,8,3923.74,5.45
107,9,11066.14,15.37
107,10,6141.71,8.53
107,11,10768.61,14.96
107,12,8664.71,12.03
107,13,14548.24,20.21
107,14,14446.75,20.07
107,15,11017.91,15.3
107,16,15178.81,21.08
107,17,14141.93,19.64
107,18,12269.72,17.04
107,19,19001.82,26.39
107,20,10544.29,14.65
107,21,7506.52,10.43
107,22,5958.31,8.28
107,23,12976.08,18.02
107,24,8964.47,12.45
107,25,13731.91,19.07
107,26,14388.37,19.98
107,27,8978.6,12.47
107,28,11911.44,16.54
107,29,8806.18,12.23
107,30,13025.45,18.09
107,31,12264.43,17.03
107,32,9719.13,13.5
107,33,14594.92,20.27
107,34,12805.63,17.79
107,35,15146.09,21.04
107,36,7578.51,10.53
107,37,9955.17,13.83
107,38,7998.27,11.11
107,39,15173.19,21.07
107,40,21087.36,29.29
107,41,13554.99,18.83
107,42,9927.39,13.79
107,43,4594.45,6.38
107,44,24723.86,34.34
107,45,6726.18,9.34
107,46,14149.5,19.65
107,47,15171.82,21.07
107,48,15916.69,22.11
107,49,17572.7,24.41
107,50,17465.59,24.26
107,51,16565.14,23.01
107,52,11278.74,15.67
107,53,21082.81,29.28
107,54,17137.05,23.8
107,55,15922.57,22.11
107,56,9831.93,13.66
107,57,5839.23,8.11
107,58,16433.92,22.83
107,59,15389.11,21.37
107,60,12992.65,18.05
107,61,4773.64,6.63
107,62,17318.46,24.05
107,63,18707.32,25.98
107,64,20855.12,28.97
107,65,19730.77,27.4
107,66,9420.82,13.08
107,67,7458.09,10.36
107,68,8730.34,12.13
107,69,7747.66,10.76
107,70,7800.5,10.83
107,71,16528.71,22.96
107,72,12962.66,18
