O,D,str.dist,Bike_ta,Bike_da,Walk_ta,Walk_da,Car_ta,Car_da,Bike_dr,Walk_dr,Car_dr
84,33,6.942136729,1797.89,8.97,6253.85,8.69,756.46,10.64,1.292109382,1.251775979,1.532669323
84,34,6.118586945,1779.29,8.73,5250.8,7.29,633.58,9.12,1.426800024,1.191451567,1.490540231
84,35,9.022696778,2359.1,11.62,7893.17,10.96,1032.53,12.98,1.287863295,1.214714433,1.438594283
84,36,4.889754656,1629.94,7.95,5072.92,7.05,750.31,8.33,1.625848444,1.44179013,1.703561955
84,37,3.039015713,1014.62,4.58,3000.19,4.17,532.85,5.97,1.507066903,1.372154801,1.964451837
84,38,4.715529429,1361.68,6.75,4653.17,6.46,728.86,7.72,1.431440542,1.369941615,1.637143849
84,39,15.96225804,3848,18.95,13620.01,18.92,1694.45,21.53,1.187175395,1.185295962,1.348806663
84,40,19.39499545,5258.56,25.57,17748.28,24.65,1790.75,24.37,1.318381335,1.270946418,1.256509704
84,41,10.56249531,2905.13,14.52,9668.77,13.43,893.42,14.55,1.374675167,1.271479854,1.377515404
84,42,6.074592719,1824.25,9.11,5591.06,7.77,567.57,8.36,1.49968902,1.279098099,1.376223952
84,43,10.86146205,2977.38,14.65,10859.5,15.08,1332.27,18.62,1.348805523,1.388395036,1.714318009
84,44,17.36212326,4620.44,22.94,16337.7,22.69,1587.89,22.11,1.32126697,1.30686781,1.273461757
84,45,10.97751114,2831.06,13.72,9838.12,13.66,1277.71,16.21,1.249827928,1.244362208,1.4766553
84,46,15.37675182,3668.74,18.17,13261.48,18.42,1700.86,20.67,1.181653981,1.197912291,1.344237083
84,47,15.37717344,4405.36,21.66,13495.51,18.74,1620.77,22.36,1.408581368,1.218689512,1.454103388
84,48,13.78833985,3490.86,17.44,12127.82,16.84,1339.23,16.76,1.264836825,1.221321797,1.215519793
84,49,14.57890071,3482.32,17.4,12590.84,17.49,1523.47,17.94,1.193505625,1.19967893,1.230545455
84,50,15.38023229,4038.08,19.7,13499.83,18.75,1846.62,19.75,1.280864919,1.219097322,1.284115846
84,51,15.02172993,4003.28,19.87,13226.06,18.37,1519.05,18.83,1.322750448,1.222895105,1.25351741
84,52,12.84351114,3409.96,16.6,11212.98,15.57,1390.41,19,1.292481457,1.212285319,1.479346246
84,53,13.74156569,3734.73,18.26,12696.65,17.63,1230.66,18.64,1.328815101,1.282968796,1.356468427
84,54,11.16388068,2882.63,14.36,10032.21,13.93,904.22,15.38,1.286291067,1.247773995,1.377657146
84,55,9.500523109,2446.27,12.22,8294.9,11.52,880.94,13.32,1.286244964,1.21256481,1.402028062
84,56,3.277222924,889.02,4.45,3006.58,4.18,384.55,4.55,1.357856973,1.275470146,1.388370613
84,57,6.801191846,2149.77,10.66,7453.08,10.35,948.96,13.13,1.567372343,1.521792097,1.930543984
84,58,13.00928357,3141.63,15.71,11363.18,15.78,1257.24,15.68,1.207599167,1.21297994,1.205293121
84,59,12.54794552,3378.28,16.88,11131.53,15.46,1315.59,15.49,1.345240141,1.232074205,1.234465034
84,60,4.031017978,1054.1,5.26,3758.54,5.22,530.99,5.94,1.304881305,1.294958253,1.473573185
84,61,10.53079681,3129.04,15.21,10812.38,15.02,1306.76,17.83,1.444335151,1.426292831,1.69312924
84,62,9.371870934,2262.82,11.28,8019.39,11.14,828.15,13.08,1.203601723,1.188663403,1.395665827
84,63,10.64335449,2645.39,13.16,9223.58,12.81,1041.6,15.09,1.236452286,1.203567917,1.417786094
84,64,19.01808515,4696.19,23.37,16561.79,23,1684.4,24.5,1.228830338,1.209375172,1.288247466
84,65,18.50893979,4861.85,23.98,16391.69,22.77,1576.27,22.59,1.295590146,1.230216331,1.220491301
84,66,7.16491564,1859.63,8.84,6304.01,8.76,988.95,11.76,1.233789823,1.222624304,1.641331258
84,67,10.76263425,2798.99,13.48,9589.16,13.32,1301.53,16.69,1.252481473,1.237615224,1.550735592
84,68,11.97042356,3209.26,15.51,10874.29,15.1,1271.72,19.25,1.2956935,1.261442415,1.608130231
84,69,7.285694646,2179.15,10.46,7190.5,9.99,949.85,12.88,1.435690145,1.371180167,1.767847903
84,70,8.558891726,2458.85,11.39,8118.85,11.28,1180.58,15.4,1.330779774,1.317927643,1.799298378
84,71,7.657671717,1990.22,9.92,6995.07,9.72,753.01,11.59,1.295432916,1.269315317,1.513514868
84,72,15.18560378,4036.96,19.6,13521.28,18.78,1533.8,22.05,1.290696128,1.236697617,1.452033144
84,73,10.59733365,2558.08,12.79,8742.97,12.14,1004.42,12.85,1.206907362,1.145571179,1.212569164
84,74,13.99165226,3352.12,16.59,12056.56,16.75,1461.6,18.5,1.185706998,1.197142388,1.322216966
84,75,16.88890874,4573.9,22.54,15351.26,21.32,1559.61,21.52,1.334603694,1.262366937,1.274209028
84,76,17.35147696,4244.69,21.22,15333.08,21.3,1739.5,21.11,1.222950649,1.227561207,1.216611131
84,77,18.10614995,4627.5,22.97,16653.79,23.13,1934.26,22.75,1.268629723,1.2774665,1.256479155
84,78,9.571616257,2519.78,12.36,8293.77,11.52,1018.73,14.89,1.291317962,1.203558489,1.555641137
84,79,5.305981531,1512.84,7.48,4773.94,6.63,726.11,8.61,1.409729747,1.249533185,1.622696941
84,80,8.453883642,2322.15,11.56,7485.59,10.4,715.12,10.78,1.367418868,1.230203826,1.275153581
84,81,9.780672998,2410.25,11.96,9122.78,12.67,1053.28,13.79,1.222819739,1.29541188,1.409923428
84,82,4.315283013,1319.91,6.49,4266.3,5.93,499.76,7.08,1.503956978,1.374185652,1.64068034
84,83,1.845480873,688.62,3.44,1753.37,2.44,306.32,4.42,1.864012817,1.322148626,2.395039724
84,84,0,0,0,0,0,0,0,NA,NA,NA
84,85,8.52571204,2108.19,10.51,7178.79,9.97,792.28,10.97,1.232741612,1.169403793,1.286696049
84,86,5.756149584,1605.08,7.85,4886.7,6.79,555.08,8.2,1.363758861,1.179607983,1.424563396
84,87,7.292657153,1865.63,9.33,6036.6,8.38,682.71,9.16,1.27936907,1.149101051,1.256057951
84,88,11.81467594,2900.63,14.45,10365.88,14.4,962.74,15.39,1.223055128,1.218823104,1.302617192
84,89,8.215823495,2257.93,11.2,7660.07,10.64,873.04,11.81,1.363223054,1.295061902,1.437470024
84,90,5.319700147,1360.08,6.8,4757.03,6.61,577.27,6.33,1.278267536,1.242551237,1.189916692
84,91,6.013743742,2083.88,9.84,6172.92,8.57,954.2,12.94,1.636251963,1.425069037,2.151737845
84,92,9.141896006,2265.45,11.33,7480.54,10.39,828.57,10.85,1.239349036,1.136525727,1.186843516
84,93,9.000411285,2127.78,10.47,7705.2,10.7,871.59,11.22,1.163280173,1.188834561,1.246609699
84,94,9.53751292,2624.56,12.95,8772.22,12.18,1036.42,13.74,1.357796326,1.27706249,1.440627144
84,95,7.846591413,2032.73,10.13,7248.6,10.07,894.92,11.62,1.291006434,1.283359802,1.480897805
84,96,11.16429183,2796.97,13.97,9374.09,13.02,1036.49,13.71,1.251310895,1.166218172,1.22802236
84,97,14.15909755,3575.02,17.43,12810.96,17.79,1419.49,22.13,1.231010659,1.256436008,1.562952718
84,98,15.24985837,3899.13,19.06,13555.4,18.83,1402.26,21.87,1.249847673,1.234765566,1.434111679
84,99,11.17185494,2703.76,13.52,9768.94,13.57,1160.84,14.69,1.210183991,1.214659523,1.314911451
84,100,8.122798942,2084.29,10.41,6745.92,9.37,702.91,9.41,1.281577948,1.153543263,1.158467674
84,101,16.18175539,4148.32,20.28,14993.91,20.83,1624.41,23.26,1.25326329,1.287252186,1.437421308
84,102,14.77300828,3858.04,18.66,13347.19,18.54,1369.89,19.86,1.263114434,1.254991512,1.344343659
84,103,8.584092054,2438.26,12.1,8640.54,12,1232.53,15.5,1.409584138,1.397934683,1.805665632
84,104,6.501877214,1932.1,9.61,6805.98,9.45,1091.75,10.24,1.478034679,1.453426401,1.574929772
84,105,9.445674573,2864.31,14.06,10022.63,13.92,1443.43,18.7,1.488512005,1.473690406,1.979742141
84,106,9.169256184,2517.22,12.12,8332.08,11.57,1028.64,14.44,1.321808417,1.261825362,1.57482785
84,107,10.44469108,3992.13,17.97,12382.32,17.2,1316.19,17.64,1.720491286,1.646769623,1.688896288
84,108,12.73393725,3307.93,16.53,10939.87,15.19,1212.67,15.04,1.298105973,1.192875361,1.181095815
84,109,10.43143529,2496.99,12.32,8797.63,12.22,1036.36,14.1,1.181045528,1.17145912,1.3516836
84,110,13.33507104,3388.29,16.61,11832.37,16.43,1408.93,16.74,1.245587665,1.232089424,1.255336395
84,111,11.50029846,2864.13,14,9649.82,13.4,1215.23,14.76,1.21735971,1.165187151,1.283444952
84,112,14.23663426,3747.54,18.55,12554.48,17.44,1296.89,19.19,1.302976508,1.225008641,1.347930954
84,113,20.77495044,5533.72,26.48,18817.7,26.14,2061.37,26.94,1.274611946,1.258246083,1.296753996
84,114,11.82320018,3019.84,14.91,10581.57,14.7,1171.94,14.96,1.261079892,1.243318203,1.265308865
85,1,6.434372215,1592.71,7.92,5606.51,7.79,886.63,9.77,1.230889314,1.210685322,1.518407651
85,2,13.22495786,3227.56,16.05,11933.17,16.57,1242.05,17.37,1.213614453,1.252934049,1.313425736
85,3,5.423840117,1665.23,7.81,5290.65,7.35,888.95,9.28,1.4399392,1.355128441,1.710964888
85,4,4.719864407,1171.78,5.82,4197.43,5.83,651.05,6.47,1.233086271,1.235204976,1.370802091
85,5,3.849783967,987.39,4.77,3407.14,4.73,578.85,5.42,1.239030564,1.22864037,1.407871207
85,6,12.16300332,3005.87,14.85,11066.88,15.37,1172.42,16.16,1.22091556,1.263668158,1.328619222
85,7,4.718977666,1231.15,6,4031.08,5.6,625.18,6.46,1.271461834,1.186697712,1.368940575
85,8,12.9763707,3658.59,17.99,11136.27,15.47,1419.37,15.27,1.386366066,1.192166928,1.176754298
85,9,9.60531574,2413.73,12.03,8300.84,11.53,1171.64,12.95,1.2524315,1.20037699,1.348211798
85,10,10.6354094,2958.76,14.71,9513.13,13.21,1360.74,14.38,1.383115538,1.242077244,1.352087114
85,11,8.526520526,2480.11,11.72,8010.45,11.13,1141.83,12.92,1.374534895,1.305339026,1.515272257
85,12,9.238902532,2439.54,11.87,8466.87,11.76,1171.52,12.84,1.284784633,1.272878457,1.389775458
85,13,9.311212917,2238.11,11.11,7476.17,10.38,1221.14,11.88,1.193185045,1.114784947,1.275881038
85,14,18.32890774,4759.46,23.53,15751.21,21.88,1989.02,24.35,1.283764441,1.19374271,1.328502514
85,15,16.24393959,4301.85,21.41,14742.3,20.48,1631.82,22.2,1.318030019,1.260777897,1.366663541
85,16,14.15809192,3278.24,16.09,11953.79,16.6,1575.71,17.76,1.136452574,1.172474377,1.254406321
85,17,12.55143928,3021.26,15.07,10498.54,14.58,1421.12,16.09,1.200659117,1.16161977,1.281924698
85,18,10.75831388,2632.01,13.11,8970.57,12.46,1276.03,14.04,1.218592444,1.158174054,1.305037217
85,19,10.74699499,3327.29,16.47,12963.58,18.01,1951.26,17.35,1.532521418,1.675817288,1.614404772
85,20,7.164366766,1920.93,9.57,6707.46,9.32,1091.9,11.48,1.33577751,1.300882591,1.602374693
85,21,14.81728201,3677.64,18.27,13476.35,18.72,1362.31,19.55,1.233019658,1.2633896,1.319405272
85,22,12.62339777,3185.61,15.71,11212.19,15.57,1251.15,17.75,1.244514376,1.233423859,1.406119043
85,23,5.924813012,1386.12,6.89,4872.66,6.77,821.97,8.2,1.162905899,1.142652095,1.384009923
85,24,7.260711208,2014.01,9.92,6813.98,9.46,980.61,10.7,1.366257342,1.302902667,1.473684835
85,25,6.342058804,1868.97,9.31,5697.09,7.91,991.13,9.34,1.467977559,1.247229054,1.472707884
85,26,1.81338463,537.87,2.66,1861.58,2.59,331.63,3.05,1.466870269,1.42826842,1.681937715
85,27,6.778135013,1818.3,8.87,6077.12,8.44,749.4,8.24,1.308619551,1.245180272,1.215673631
85,28,3.213605923,918.99,4.44,2989.5,4.15,537.41,4.64,1.381625534,1.291384227,1.443860918
85,29,8.189192863,2026.99,9.96,7582.8,10.53,946.88,11.14,1.216237078,1.285841007,1.360329423
85,30,2.196722529,588.66,2.9,2111.8,2.93,340.29,3.51,1.320148522,1.333805231,1.597834935
85,31,3.109423852,796.79,3.96,2903.83,4.03,411.61,4.35,1.27354783,1.29606004,1.398972996
85,32,10.58071249,2540.21,12.63,9152.79,12.71,910.69,12.79,1.193681429,1.201242356,1.208803284
85,33,15.42651062,3695.73,18.43,12601.42,17.5,1575.28,18.86,1.194696614,1.134410784,1.222570707
85,34,14.61223834,3677.13,18.18,11976.89,16.63,1525.97,19.18,1.24416257,1.138087103,1.312598355
85,35,17.54258129,4256.95,21.07,14619.26,20.3,1915.18,22.71,1.201077519,1.15718432,1.294564331
85,36,8.969197596,2395.47,11.77,8182.62,11.36,1083.42,12.16,1.312269004,1.266557,1.355751155
85,37,7.259156732,1967.06,9.65,6504.3,9.03,1011.21,10.98,1.32935551,1.243946141,1.512572383
85,38,10.93569108,2855.72,14.22,9784.7,13.59,1313.57,15.69,1.300329343,1.242719815,1.434751575
85,39,9.430414577,2489.1,12.3,8941.51,12.42,1282,15.12,1.304290485,1.31701527,1.603322937
85,40,11.72336927,3352.47,16.28,11337.32,15.75,1325.65,17.45,1.38867928,1.343470434,1.488479941
85,41,18.40060154,4802.97,23.97,16576.78,23.02,1785.81,24.61,1.302674804,1.251046057,1.337456275
85,42,13.93676509,3722.09,18.56,12499.07,17.36,1459.96,18.42,1.331729413,1.245626219,1.321684041
85,43,15.66989032,4088.45,20.14,13709.25,19.04,1625.58,17.77,1.285267452,1.21506913,1.134021977
85,44,25.85209497,6258.17,31.04,21624.95,30.03,2406.71,30.33,1.200676388,1.161607987,1.173212463
85,45,11.23490657,2907.36,14.32,10078.74,14,1305.17,14.2,1.274598939,1.246116282,1.263917943
85,46,9.571060414,2389.72,11.8,8589.45,11.93,1288.41,14.26,1.232883243,1.246465855,1.489908054
85,47,8.39733353,2943.39,14.53,8817.01,12.25,1155.67,15.43,1.730311169,1.458796409,1.837488049
85,48,6.161415245,1608.43,8.01,5887.23,8.18,874.13,9.83,1.300025998,1.327617061,1.595412679
85,49,6.237827789,1578.65,7.85,5704.21,7.92,934.1,8.6,1.258450901,1.269672756,1.378685063
85,50,7.237018227,2155.64,10.27,7259.24,10.08,1381.53,12.83,1.419092736,1.39283883,1.772829582
85,51,7.463048368,2070.49,10.32,6985.47,9.7,1053.95,11.9,1.382812959,1.299736987,1.594522695
85,52,9.091438923,2375.4,11.78,8672.8,12.05,1134.51,13.93,1.295724483,1.325422752,1.5322107
85,53,22.2299944,5580.67,27.47,18872.55,26.21,2049.48,26.86,1.23571781,1.179037634,1.208277407
85,54,19.6705008,4780.47,23.81,16379.78,22.75,1723.04,23.6,1.210441983,1.156554184,1.199766098
85,55,18.00472129,4344.11,21.67,14642.48,20.34,1699.76,21.54,1.203573199,1.129703686,1.196352871
85,56,10.8643506,2787.94,13.9,9721.48,13.5,1335.59,14.93,1.279413792,1.242596128,1.374219274
85,57,12.10875787,3258.92,16.21,10836.68,15.05,1416.82,15.01,1.338700482,1.242902052,1.239598658
85,58,4.734261643,1237.96,6.16,4409.22,6.12,730.85,6.68,1.301153266,1.292704219,1.410990879
85,59,4.978857857,1691.95,8.43,5717.16,7.94,850.49,8.56,1.693159404,1.594743258,1.71926981
85,60,12.52493996,2951.95,14.71,10377.27,14.41,1379.99,15.91,1.174456728,1.150504517,1.270265571
85,61,12.31092778,3205.34,15.81,10780.85,14.97,1334.21,15.82,1.2842249,1.215992837,1.285037187
85,62,17.68053338,4099.82,20.46,14511.51,20.16,1646.97,21.31,1.157204908,1.140237094,1.20528038
85,63,18.85763162,4185.06,20.8,14789.11,20.54,1860.41,23.32,1.103001714,1.089214193,1.236634614
85,64,10.70522236,2792.52,13.83,9675.16,13.44,1219.31,17.58,1.291892829,1.255462012,1.64218915
85,65,10.52300344,2981.77,14.77,10151.11,14.1,1111.18,15.66,1.403591673,1.339921638,1.488168287
85,66,6.44976184,1597.97,7.96,5471.01,7.6,796.81,7.96,1.234154097,1.178338083,1.234154097
85,67,10.29799438,2594.76,12.89,9395.22,13.05,1230.23,14.5,1.251700042,1.267237048,1.408041165
85,68,10.40761364,2594.36,12.81,9507.63,13.21,1015.83,14.18,1.230829702,1.269263104,1.362464104
85,69,8.568114369,2255.45,11.07,7444.39,10.34,977.31,10.87,1.291999561,1.206799951,1.268657202
85,70,8.175669915,2144.06,9.99,7184.5,9.98,1140.59,9.93,1.221918216,1.220695075,1.214579368
85,71,15.78175381,3592,17.88,12724.5,17.67,1571.83,19.81,1.13295393,1.119647424,1.255247055
85,72,10.69914565,2756.3,13.44,9345.83,12.98,1277.91,16.98,1.256175066,1.213180979,1.587042606
85,73,3.928804386,1079.11,5.37,3745.41,5.2,539.32,5.93,1.36682804,1.323557879,1.509365043
85,74,8.829664501,2167.75,10.63,7384.53,10.26,1049.15,12.09,1.203896252,1.161992055,1.369247948
85,75,8.880604775,2641.12,12.99,9110.67,12.65,1094.52,14.6,1.462738218,1.424452537,1.644032177
85,76,8.910543806,2341.02,11.67,8446.45,11.73,1150.13,11.77,1.309684375,1.316417971,1.320907035
85,77,9.595220221,2723.83,13.42,9767.16,13.57,1344.89,13.4,1.398613027,1.414245811,1.396528656
85,78,17.50604444,3999.03,19.72,13713.51,19.05,1837.54,23.12,1.126468065,1.08819557,1.320686697
85,79,12.69446866,2992.09,14.83,10138.89,14.08,1513.46,15.55,1.168225342,1.109144492,1.224942958
85,80,15.4178114,3975.2,19.79,13709.77,19.04,1607.51,20.84,1.283580366,1.23493533,1.351683418
85,81,16.14354953,4097.64,20.42,14238.33,19.78,1788.48,21.29,1.264901499,1.225257182,1.318792993
85,82,12.67465008,3217.76,15.94,11091.13,15.4,1392.15,17.14,1.257628408,1.215023681,1.352305578
85,83,9.700733692,2191.51,10.92,7924.51,11.01,1125.14,12.65,1.125688051,1.134965699,1.304025077
85,84,8.52571204,2036.74,10.15,7178.79,9.97,1035.22,11.95,1.190516399,1.169403793,1.40164246
85,85,0,0,0,0,0,0,0,NA,NA,NA
85,86,2.863436896,793.6,3.69,2582.47,3.59,415.34,3.5,1.288661191,1.253738123,1.222307363
85,87,1.247409202,315.64,1.55,1146.99,1.59,211.74,1.65,1.242575409,1.274641872,1.322741565
85,88,20.11954757,4746.57,23.66,16467.19,22.87,1781.56,23.61,1.175970777,1.136705481,1.173485632
85,89,16.41144197,4155.77,20.65,14568.08,20.23,1765.43,21.87,1.258268471,1.23267657,1.332606851
85,90,12.63783972,3419.07,17.03,11459.56,15.92,1528.32,16.72,1.347540432,1.259708965,1.323010923
85,91,12.21438512,3372.56,16.17,11095.56,15.41,1434.99,16.73,1.323848875,1.261627159,1.369696455
85,92,2.472407868,694.26,3.44,2418.4,3.36,363.47,3.93,1.391356194,1.358999073,1.589543558
85,93,3.994843528,1008.21,5.01,3818.23,5.3,615.36,6.1,1.254116704,1.326710286,1.526968443
85,94,6.346660401,1538.46,7.66,5843.82,8.12,780.53,8.67,1.206933965,1.279413028,1.366072777
85,95,5.186858719,1189.73,5.92,4603.16,6.39,639.03,6.55,1.141345913,1.231959524,1.262806711
85,96,3.477958339,1008.69,5.02,3514.09,4.88,571.39,6.79,1.443375541,1.40312204,1.952294806
85,97,13.86950072,3316.38,16.5,12442.46,17.28,1163.6,17.06,1.189660704,1.24589921,1.230037068
85,98,13.92742854,3439.02,17.07,12206.99,16.95,1146.36,16.8,1.225639029,1.217022938,1.206252823
85,99,2.804467767,791.27,3.93,2724.71,3.78,556.79,5.25,1.401335414,1.34784933,1.872012958
85,100,1.365423715,419.55,2.07,1302.58,1.81,262.87,2.38,1.516012925,1.325595843,1.743048677
85,101,16.21763852,3926.71,19.53,14686.48,20.4,1415.76,20.01,1.204244377,1.257889672,1.233841781
85,102,23.16026926,5495.77,26.75,18634.44,25.88,2188.71,28.08,1.154995208,1.117430878,1.212421138
85,103,10.18001098,2659.04,12.97,8844.21,12.28,1259.98,13.49,1.274065424,1.206285536,1.325145919
85,104,9.686462761,2497.66,12.2,8523.14,11.84,1226.46,12.27,1.259489692,1.222324422,1.266716272
85,105,12.10454837,3373.62,16.61,10639.49,14.78,1470.88,16.69,1.372211461,1.22102862,1.378820546
85,106,14.85230822,3628.29,17.62,12496.23,17.36,1505.61,18.21,1.186347586,1.168841889,1.226072051
85,107,14.19088503,4723.33,21.63,14365.41,19.95,1560.75,16.13,1.524217831,1.40583198,1.136645105
85,108,5.845914385,1621.6,8.08,5525.5,7.67,747.57,8.12,1.382161877,1.312027425,1.389004263
85,109,5.276932016,1328.98,6.62,4930.09,6.85,770.07,7.45,1.254516825,1.298102757,1.411805188
85,110,7.106118264,2073.52,10.17,6541.13,9.09,943.83,9.81,1.431161096,1.279179386,1.380500526
85,111,5.256293057,1467.41,7.31,4955.06,6.88,750.14,7.83,1.390713935,1.308907233,1.48964297
85,112,11.10157134,2661.44,13.25,10014.3,13.91,1040.99,14.12,1.193524736,1.252975779,1.27189202
85,113,12.5261825,3630.05,16.93,11931.08,16.57,1596.27,20.01,1.351569003,1.322829202,1.597453973
85,114,7.609363796,1896.2,9.45,6857.1,9.52,916.04,9.89,1.241890946,1.251090138,1.299714439
86,1,3.762840007,987.47,4.88,3314.42,4.6,570.08,5.8,1.29689277,1.22248089,1.541388948
86,2,12.95725558,3299.27,16.38,11334.44,15.74,1397.31,16.03,1.264156588,1.214763412,1.237144695
86,3,3.555233299,1298.93,6.39,3353.59,4.66,724.73,5.1,1.797350402,1.310743799,1.434505016
86,4,2.188357943,571.13,2.8,1905.34,2.65,425.23,2.91,1.279498177,1.210953632,1.329764177
86,5,1.042872869,334.33,1.55,899.99,1.25,224.81,1.55,1.486278956,1.198612062,1.486278956
86,6,12.28784241,3294.82,16.2,10914.7,15.16,1347.69,17.52,1.318376283,1.233739781,1.425799536
86,7,3.730833384,1137.92,5.63,3577.21,4.97,645.51,5.71,1.509046216,1.332142041,1.530489146
86,8,11.46939926,3057.94,14.97,9887.03,13.73,1375.91,14.71,1.305212214,1.197098444,1.282543198
86,9,6.974698179,1808.49,8.98,6100.67,8.47,794.7,9.49,1.28751091,1.214389466,1.360632354
86,10,8.912482655,2358.11,11.69,7271.02,10.1,1298.85,12.93,1.311643506,1.133242037,1.450774212
86,11,6.051386954,1874.88,8.68,5810.29,8.07,879.51,9.39,1.434381914,1.333578577,1.551710388
86,12,7.119431581,1838.89,8.85,6190.03,8.6,961.69,8.46,1.243076768,1.207961605,1.188297114
86,13,6.452474342,1632.88,8.06,5155.94,7.16,805.8,8.38,1.249133212,1.109651836,1.29872659
86,14,15.66676383,4154.23,20.48,13459.12,18.69,1573.69,20.85,1.307225935,1.192971324,1.33084281
86,15,13.89686661,3701.2,18.38,12402.53,17.23,1216.49,18.69,1.322600303,1.239847836,1.34490749
86,16,11.29608418,2673,13.04,9633.56,13.38,1160.38,14.26,1.154382332,1.184481258,1.26238436
86,17,9.688840389,2416.03,12.02,8361.72,11.61,1005.79,12.59,1.24060254,1.198285815,1.29943311
86,18,7.98007853,2026.77,10.07,6678.48,9.28,860.7,10.54,1.261892344,1.162895824,1.320789007
86,19,8.072821871,2722.05,13.43,9959.5,13.83,1535.92,13.85,1.663606632,1.713155601,1.715633049
86,20,4.824185007,1315.69,6.52,4507.3,6.26,834.58,7.81,1.351523623,1.297628509,1.618926303
86,21,14.55673309,3749.35,18.6,12932.29,17.96,1517.57,18.21,1.277759226,1.233793317,1.2509675
86,22,12.19976235,3092.38,15.34,10615.37,14.74,1339.54,15.08,1.257401543,1.208220257,1.236089653
86,23,3.096201926,780.89,3.85,2552.43,3.55,406.64,4.69,1.243458951,1.146566046,1.514759086
86,24,5.488727428,1603.64,7.86,4581.28,6.36,829.07,7.29,1.43202593,1.158738539,1.328176721
86,25,3.478793088,1263.73,6.26,3376.85,4.69,575.8,5.83,1.799474657,1.348168713,1.67586857
86,26,4.270064331,1104.95,5.35,3968.6,5.51,653.87,5.74,1.252908524,1.290378686,1.344242043
86,27,5.51518233,1725.07,8.5,4814.77,6.69,719.85,6.7,1.54120018,1.213015201,1.214828377
86,28,2.204633409,825.32,4.07,2535.63,3.52,499.57,4.06,1.846111913,1.59663733,1.841576012
86,29,8.538292563,2429.97,11.95,8251,11.46,1122.15,12.5,1.399577247,1.342188724,1.463992936
86,30,1.221943145,445.31,2.05,1243.26,1.73,251.54,2.07,1.677655797,1.415777819,1.69402317
